Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,7.0,1.48,7.69,-4.84,-8.44,15.77,9.51,5.93,9.74,-8.12,-3.05,2.44,2.07,-7.4,-2.18,11.0,2023,156
Raiders,-7.0,-15.77,-9.51,-5.93,-9.74,-1.48,-7.69,4.84,8.44,8.12,-2.44,3.05,7.4,-2.07,2.18,11.0,2023,156
