Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Rams,1.0,2.26,5.91,-3.71,-2.14,-0.28,-2.26,1.44,-0.42,0.2,-2.44,3.05,3.45,-2.61,-1.25,11.0,2023,161
Seahawks,-1.0,0.28,2.26,-1.44,0.42,-2.26,-5.91,3.71,2.14,-0.2,-3.05,2.44,2.61,-3.45,1.25,11.0,2023,161
