Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
T.J. Edwards,CHI,1,2,0,2,1,0.0,9,5,4,0,0,0,0,0,0,11.0,2023,157
Tremaine Edmunds,CHI,1,10,0,10,1,0.0,7,4,3,0,0,0,0,0,0,11.0,2023,157
Tyrique Stevenson,CHI,1,5,0,5,1,0.0,4,3,1,0,0,0,0,0,1,11.0,2023,157
Jack Sanborn,CHI,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0,11.0,2023,157
Montez Sweat,CHI,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,11.0,2023,157
Kyler Gordon,CHI,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,11.0,2023,157
Jaquan Brisker,CHI,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,11.0,2023,157
Eddie Jackson,CHI,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,11.0,2023,157
Justin Jones,CHI,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,11.0,2023,157
Jaylon Johnson,CHI,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,11.0,2023,157
DeMarcus Walker,CHI,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,11.0,2023,157
Andrew Billings,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,11.0,2023,157
Gervon Dexter,CHI,0,0,0,0,1,0.0,1,0,1,0,2,0,0,0,0,11.0,2023,157
Rasheem Green,CHI,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,11.0,2023,157
Terell Smith,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,11.0,2023,157
DeMarquis Gates,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,11.0,2023,157
Yannick Ngakoue,CHI,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,11.0,2023,157
Aidan Hutchinson,DET,0,0,0,0,0,1.0,6,2,4,0,1,0,0,0,1,11.0,2023,157
Alim McNeill,DET,0,0,0,0,0,1.0,2,2,0,1,2,0,0,0,0,11.0,2023,157
Alex Anzalone,DET,0,0,0,0,0,0.0,15,11,4,0,0,1,0,0,0,11.0,2023,157
Jack Campbell,DET,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0,11.0,2023,157
Derrick Barnes,DET,0,0,0,0,0,0.0,8,6,2,1,0,0,0,0,0,11.0,2023,157
Brian Branch,DET,0,0,0,0,1,0.0,6,4,2,3,1,0,0,0,0,11.0,2023,157
Jerry Jacobs,DET,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,11.0,2023,157
Josh Paschal,DET,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,11.0,2023,157
Cameron Sutton,DET,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,1,11.0,2023,157
Kerby Joseph,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,11.0,2023,157
Tracy Walker,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,11.0,2023,157
Quinton Bohanna,DET,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,11.0,2023,157
John Cominsky,DET,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,11.0,2023,157
Charles Harris,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,11.0,2023,157
Benito Jones,DET,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,11.0,2023,157
Malcolm Rodriguez,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,11.0,2023,157
