Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kyler Murray,ARI,20,30,214,1,1,3,18,48,84.6,11.0,2023,158
James Conner,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Tony Jones,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Trey McBride,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Geoff Swaim,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Elijah Higgins,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,11.0,2023,158
C.J. Stroud,HOU,27,37,336,2,3,3,29,40,85.0,11.0,2023,158
Davis Mills,HOU,1,1,2,0,0,0,0,2,79.2,11.0,2023,158
Tank Dell,HOU,0,0,0,0,0,1,1,0,,11.0,2023,158
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Nico Collins,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Robert Woods,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Steven Sims,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
John Metchie,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Mike Boone,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
Andrew Beck,HOU,0,0,0,0,0,0,0,0,,11.0,2023,158
