Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Michael Davis,LAC,0,6,5,83.3%,83.0,16.6,13.8,1.0,158.3,13.7,33.0,50.0,1,1,0,0.0,1,3,2,40.0%,11.0,2023,154
Alohi Gilman,LAC,0,6,5,83.3%,35.0,7.0,5.8,0.0,91.0,3.8,18.0,17.0,0,0,0,0.0,0,9,1,10.0%,11.0,2023,154
Kenneth Murray,LAC,0,4,4,100.0%,68.0,17.0,17.0,0.0,118.7,1.3,5.0,63.0,11,1,0,0.0,1,10,1,9.1%,11.0,2023,154
Ja'Sir Taylor,LAC,0,5,3,60.0%,50.0,16.7,10.0,0.0,93.7,10.8,38.0,12.0,1,0,0,0.0,0,3,0,0.0%,11.0,2023,154
Dean Marlowe,LAC,0,3,3,100.0%,19.0,6.3,6.3,0.0,93.1,2.3,7.0,12.0,0,0,0,0.0,0,5,2,28.6%,11.0,2023,154
Derwin James,LAC,0,2,2,100.0%,25.0,12.5,12.5,0.0,118.7,8.5,17.0,8.0,2,0,1,0.0,1,7,0,0.0%,11.0,2023,154
Eric Kendricks,LAC,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,0.5,1.0,10.0,6,0,1,0.0,1,9,0,0.0%,11.0,2023,154
Asante Samuel Jr.,LAC,0,7,2,28.6%,30.0,15.0,4.3,1.0,84.5,10.0,10.0,20.0,0,0,0,0.0,0,1,1,50.0%,11.0,2023,154
Tuli Tuipulotu,LAC,0,3,1,33.3%,1.0,1.0,0.3,0.0,42.4,4.3,1.0,0.0,14,2,1,0.0,3,3,2,40.0%,11.0,2023,154
Khalil Mack,LAC,0,0,0,,,,,,,,,,7,2,1,2.0,5,8,0,0.0%,11.0,2023,154
Sebastian Joseph-Day,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,11.0,2023,154
Morgan Fox,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,11.0,2023,154
Justin Hollins,LAC,0,0,0,,,,,,,,,,4,0,0,0.0,0,0,0,,11.0,2023,154
Keisean Nixon,GNB,0,8,7,87.5%,50.0,7.1,6.3,0.0,92.7,5.0,38.0,12.0,0,0,0,0.0,0,7,0,0.0%,11.0,2023,154
Carrington Valentine,GNB,0,9,3,33.3%,22.0,7.3,2.4,0.0,42.4,12.8,20.0,2.0,0,0,0,0.0,0,4,0,0.0%,11.0,2023,154
Jonathan Owens,GNB,0,3,3,100.0%,69.0,23.0,23.0,2.0,158.3,11.3,34.0,35.0,0,0,0,0.0,0,8,1,11.1%,11.0,2023,154
De'Vondre Campbell,GNB,0,4,3,75.0%,26.0,8.7,6.5,0.0,91.7,2.8,0.0,26.0,2,0,0,0.0,0,7,0,0.0%,11.0,2023,154
Anthony Johnson,GNB,0,4,2,50.0%,59.0,29.5,14.8,0.0,95.8,16.0,38.0,21.0,0,0,0,0.0,0,4,1,20.0%,11.0,2023,154
Quay Walker,GNB,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,6.0,5.0,1.0,5,1,0,0.0,1,7,0,0.0%,11.0,2023,154
Isaiah McDuffie,GNB,0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,-1.0,4.0,7.0,1,0,0,0.0,0,0,1,100.0%,11.0,2023,154
Corey Ballentine,GNB,0,4,1,25.0%,17.0,17.0,4.3,0.0,44.8,18.0,17.0,0.0,0,0,0,0.0,0,5,0,0.0%,11.0,2023,154
Rashan Gary,GNB,0,0,0,,,,,,,,,,3,1,1,1.0,3,2,0,0.0%,11.0,2023,154
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,1,50.0%,11.0,2023,154
Tedarrell Slaton,GNB,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%,11.0,2023,154
Preston Smith,GNB,0,0,0,,,,,,,,,,3,0,2,0.0,2,2,0,0.0%,11.0,2023,154
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%,11.0,2023,154
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,3,1,0,0.0,1,1,0,0.0%,11.0,2023,154
Karl Brooks,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,11.0,2023,154
