Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kenny Pickett,PIT,0,0,0,0,0,11.0,2023,153
Jaylen Warren,PIT,3,3,16,0,14,11.0,2023,153
Najee Harris,PIT,2,1,1,0,1,11.0,2023,153
Allen Robinson,PIT,4,3,20,0,11,11.0,2023,153
Diontae Johnson,PIT,8,2,16,0,6,11.0,2023,153
Darnell Washington,PIT,1,1,8,0,8,11.0,2023,153
Pat Freiermuth,PIT,1,1,7,0,7,11.0,2023,153
George Pickens,PIT,6,4,38,0,14,11.0,2023,153
Dorian Thompson-Robinson,CLE,0,0,0,0,0,11.0,2023,153
Kareem Hunt,CLE,3,3,1,0,5,11.0,2023,153
Jerome Ford,CLE,5,2,8,0,5,11.0,2023,153
Cedric Tillman,CLE,2,1,2,0,2,11.0,2023,153
Pierre Strong,CLE,1,1,4,0,4,11.0,2023,153
Elijah Moore,CLE,7,6,60,0,15,11.0,2023,153
David Njoku,CLE,15,7,56,0,18,11.0,2023,153
Amari Cooper,CLE,8,4,34,0,11,11.0,2023,153
