Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-6.0,-1.11,-3.85,5.48,-1.22,-4.22,-6.02,1.8,13.95,0.49,-2.44,2.57,1.59,-6.47,5.24,11.0,2023,158
Texans,6.0,4.22,6.02,-1.8,-13.95,1.11,3.85,-5.48,1.22,-0.49,-2.57,2.44,6.47,-1.59,-5.24,11.0,2023,158
