Player,Pos,home_team,team,week,year,game_id
Joshua Dobbs,QB,0,Vikings,11.0,2023,163
Alexander Mattison,RB,0,Vikings,11.0,2023,163
Jordan Addison,WR,0,Vikings,11.0,2023,163
K.J. Osborn,WR,0,Vikings,11.0,2023,163
T.J. Hockenson,TE,0,Vikings,11.0,2023,163
Josh Oliver,TE,0,Vikings,11.0,2023,163
Christian Darrisaw,T,0,Vikings,11.0,2023,163
Brian O'Neill,T,0,Vikings,11.0,2023,163
Dalton Risner,G,0,Vikings,11.0,2023,163
Ed Ingram,G,0,Vikings,11.0,2023,163
Garrett Bradbury,C,0,Vikings,11.0,2023,163
Jonathan Bullard,DL,0,Vikings,11.0,2023,163
Harrison Phillips,DL,0,Vikings,11.0,2023,163
Dean Lowry,DL,0,Vikings,11.0,2023,163
D.J. Wonnum,OLB,0,Vikings,11.0,2023,163
Danielle Hunter,OLB,0,Vikings,11.0,2023,163
Ivan Pace,LB,0,Vikings,11.0,2023,163
Byron Murphy,CB,0,Vikings,11.0,2023,163
Mekhi Blackmon,CB,0,Vikings,11.0,2023,163
Josh Metellus,S,0,Vikings,11.0,2023,163
Camryn Bynum,S,0,Vikings,11.0,2023,163
Harrison Smith,S,0,Vikings,11.0,2023,163
