Player,Pos,home_team,team,week,year,game_id
Will Levis,QB,0,Titans,11.0,2023,155
Derrick Henry,RB,0,Titans,11.0,2023,155
Nick Westbrook-Ikhine,WR,0,Titans,11.0,2023,155
DeAndre Hopkins,WR,0,Titans,11.0,2023,155
Josh Whyle,TE,0,Titans,11.0,2023,155
Trevon Wesco,TE,0,Titans,11.0,2023,155
Aaron Brewer,OL,0,Titans,11.0,2023,155
Peter Skoronski,OL,0,Titans,11.0,2023,155
Dillon Radunz,OL,0,Titans,11.0,2023,155
Chris Hubbard,OL,0,Titans,11.0,2023,155
Daniel Brunskill,OL,0,Titans,11.0,2023,155
Kyle Peko,DT,0,Titans,11.0,2023,155
Jeffery Simmons,DT,0,Titans,11.0,2023,155
Teair Tart,DT,0,Titans,11.0,2023,155
Harold Landry,OLB,0,Titans,11.0,2023,155
Arden Key,OLB,0,Titans,11.0,2023,155
Azeez Al-Shaair,LB,0,Titans,11.0,2023,155
Roger McCreary,CB,0,Titans,11.0,2023,155
Elijah Molden,CB,0,Titans,11.0,2023,155
Kristian Fulton,CB,0,Titans,11.0,2023,155
Amani Hooker,DB,0,Titans,11.0,2023,155
K'Von Wallace,S,0,Titans,11.0,2023,155
