Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Jourdan Lewis,DAL,0,5,4,80.0%,40.0,10.0,8.0,0.0,100.0,3.6,15.0,25.0,0,0,0,0.0,0,5,0,0.0%,11.0,2023,152
DaRon Bland,DAL,1,5,3,60.0%,24.0,8.0,4.8,0.0,32.5,7.8,19.0,5.0,0,0,0,0.0,0,5,0,0.0%,11.0,2023,152
Juanyeh Thomas,DAL,0,4,3,75.0%,16.0,5.3,4.0,1.0,120.8,5.8,11.0,5.0,0,0,0,0.0,0,4,0,0.0%,11.0,2023,152
Markquese Bell,DAL,0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,1.0,2.0,6.0,3,0,0,0.0,0,10,0,0.0%,11.0,2023,152
Malik Hooker,DAL,0,3,2,66.7%,10.0,5.0,3.3,0.0,71.5,-1.0,-2.0,12.0,0,0,0,0.0,0,5,0,0.0%,11.0,2023,152
Stephon Gilmore,DAL,0,4,2,50.0%,11.0,5.5,2.8,0.0,56.2,13.3,0.0,11.0,0,0,0,0.0,0,2,0,0.0%,11.0,2023,152
DeMarcus Lawrence,DAL,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-2.0,-2.0,6.0,0,0,0,1.0,1,3,0,0.0%,11.0,2023,152
Jayron Kearse,DAL,0,1,1,100.0%,20.0,20.0,20.0,0.0,118.7,20.0,20.0,0.0,3,0,0,0.5,1,7,0,0.0%,11.0,2023,152
Damone Clark,DAL,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,4.3,-3.0,8.0,6,0,0,0.0,0,6,0,0.0%,11.0,2023,152
Micah Parsons,DAL,0,0,0,,,,,,,,,,0,0,0,2.5,3,6,0,0.0%,11.0,2023,152
Sam Williams,DAL,0,0,0,,,,,,,,,,1,0,1,1.0,2,1,0,0.0%,11.0,2023,152
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,0,1,0.5,2,3,0,0.0%,11.0,2023,152
Mazi Smith,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,11.0,2023,152
Chauncey Golston,DAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,11.0,2023,152
Rashaan Evans,DAL,0,1,0,0.0%,,,0.0,,39.6,7.0,,,1,0,0,0.0,0,0,0,,11.0,2023,152
Donovan Wilson,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,1,25.0%,11.0,2023,152
Frankie Luvu,CAR,0,9,6,66.7%,24.0,4.0,2.7,0.0,70.1,-0.1,0.0,24.0,5,1,0,0.0,1,8,2,20.0%,11.0,2023,152
Donte Jackson,CAR,0,7,5,71.4%,62.0,12.4,8.9,1.0,138.1,12.0,48.0,14.0,0,0,0,0.0,0,5,0,0.0%,11.0,2023,152
Troy Hill,CAR,0,8,5,62.5%,20.0,4.0,2.5,1.0,106.2,5.5,1.0,19.0,2,0,0,0.0,0,8,0,0.0%,11.0,2023,152
Dicaprio Bootle,CAR,0,5,4,80.0%,32.0,8.0,6.4,0.0,93.3,12.0,24.0,8.0,0,0,0,0.0,0,4,1,20.0%,11.0,2023,152
Vonn Bell,CAR,0,5,3,60.0%,43.0,14.3,8.6,0.0,87.9,16.6,36.0,7.0,0,0,0,0.0,0,7,0,0.0%,11.0,2023,152
Brian Burns,CAR,0,2,2,100.0%,10.0,5.0,5.0,0.0,87.5,-1.0,-2.0,12.0,0,0,3,0.0,3,3,0,0.0%,11.0,2023,152
Xavier Woods,CAR,0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,2.0,4.0,12.0,1,0,0,0.0,0,5,0,0.0%,11.0,2023,152
Kamu Grugier-Hill,CAR,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,8.0,5.0,0.0,0,0,0,0.0,0,4,0,0.0%,11.0,2023,152
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,6,0,0.0%,11.0,2023,152
Deion Jones,CAR,0,1,0,0.0%,,,0.0,,39.6,0.0,,,6,0,0,0.0,0,1,0,0.0%,11.0,2023,152
Eku Leota,CAR,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,1,0,0.0%,11.0,2023,152
D'Shawn Jamison,CAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,11.0,2023,152
