#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:02,CIN 25,7,2:30,44,Field Goal,0,Bengals,11.0,2023,151
2,1,5:45,CIN 38,3,1:35,-7,Punt,0,Bengals,11.0,2023,151
3,1,2:34,CIN 42,7,2:39,23,Missed FG,0,Bengals,11.0,2023,151
4,2,13:11,CIN 18,12,7:22,82,Touchdown,0,Bengals,11.0,2023,151
5,2,2:20,CIN 25,5,0:50,22,Punt,0,Bengals,11.0,2023,151
6,2,0:23,CIN 25,1,0:23,2,End of Half,0,Bengals,11.0,2023,151
7,3,15:00,CIN 25,10,5:04,67,Field Goal,0,Bengals,11.0,2023,151
8,3,4:02,CIN 25,3,1:51,-7,Punt,0,Bengals,11.0,2023,151
9,3,0:26,CIN 25,3,1:20,2,Punt,0,Bengals,11.0,2023,151
10,4,10:33,CIN 20,3,2:08,3,Punt,0,Bengals,11.0,2023,151
11,4,4:49,CIN 25,8,3:41,75,Touchdown,0,Bengals,11.0,2023,151
