No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
22.0,Tony Adams,26.0,S,1,1.0,203.0,5-11,Illinois,1/24/1999,3,,
0.0,Braelon Allen,21.0,RB,1,0.0,235.0,6-1,Wisconsin,1/20/2004,1,,New York Jets / 4th / 134th pick / 2024
94.0,Tyler Baron,24.0,DE,1,0.0,258.0,6-4,"Tennessee,Miami (FL)",10/22/2001,Rook,,New York Jets / 5th / 176th pick / 2025
47.0,Andrew Beck,29.0,FB,1,0.0,255.0,6-3,Texas,5/15/1996,6,,
91.0,Jowon Briggs,24.0,DT,1,0.0,313.0,6-1,"Virginia,Cincinnati",9/1/2001,1,,Cleveland Browns / 7th / 243rd pick / 2024
30.0,Michael Carter II,26.0,CB,1,1.0,184.0,5-10,Duke,3/8/1999,4,,New York Jets / 5th / 154th pick / 2021
8.0,Andre Cisco,25.0,S,1,1.0,210.0,6-0,Syracuse,3/23/2000,4,,Jacksonville Jaguars / 3rd / 65th pick / 2021
72.0,Micheal Clemons,28.0,DL,1,0.0,263.0,6-5,"Cisco (TX),Texas A&M",8/21/1997,3,,New York Jets / 4th / 117th pick / 2022
32.0,Isaiah Davis,23.0,RB,1,0.0,220.0,6-1,South Dakota St.,2/21/2002,1,,New York Jets / 5th / 173rd pick / 2024
74.0,Olumuyiwa Fashanu,23.0,OL,1,1.0,312.0,6-6,Penn St.,12/9/2002,1,,New York Jets / 1st / 11th pick / 2024
7.0,Justin Fields,26.0,QB,1,1.0,227.0,6-3,"Georgia,Ohio St.",3/5/1999,4,,Chicago Bears / 1st / 11th pick / 2021
6.0,Nick Folk,41.0,K,1,0.0,222.0,6-1,Arizona,11/5/1984,18,,Dallas Cowboys / 6th / 178th pick / 2007
1.0,Sauce Gardner,25.0,CB,1,1.0,190.0,6-3,Cincinnati,8/31/2000,3,,New York Jets / 1st / 4th pick / 2022
3.0,Xavier Gipson,24.0,WR,1,0.0,189.0,5-9,S.F. Austin,3/8/2001,2,,
20.0,Breece Hall,24.0,RB,1,1.0,217.0,5-11,Iowa St.,5/31/2001,3,,New York Jets / 2nd / 36th pick / 2022
42.0,Thomas Hennessy,31.0,LS,1,0.0,246.0,6-2,Duke,6/11/1994,8,,
11.0,Jermaine Johnson II,26.0,LB,1,1.0,254.0,6-5,"Independence (KS),Georgia,Florida St.",1/7/1999,3,,New York Jets / 1st / 26th pick / 2022
16.0,Tyler Johnson,27.0,WR,1,0.0,208.0,6-1,Minnesota,8/25/1998,5,,Tampa Bay Buccaneers / 5th / 161st pick / 2020
43.0,Cam Jones,26.0,LB,1,0.0,227.0,6-2,Indiana,10/21/1999,2,,
10.0,Allen Lazard,30.0,WR,0,0.0,227.0,6-5,Iowa St.,12/11/1995,7,,
51.0,Francisco Mauigoa,22.0,LB,1,0.0,233.0,6-2,"Washington St.,Miami (FL)",3/17/2003,Rook,,New York Jets / 5th / 162nd pick / 2025
41.0,Marcelino McCrary-Ball,26.0,LB,1,0.0,214.0,6-0,Indiana,3/23/1999,2,,
9.0,Will McDonald,26.0,DE,1,1.0,245.0,6-4,Iowa St.,6/4/1999,2,,New York Jets / 1st / 15th pick / 2023
55.0,Braiden McGregor,24.0,DE,0,0.0,267.0,6-6,Michigan,7/12/2001,1,,
14.0,Austin McNamara,24.0,P,1,0.0,204.0,6-4,Texas Tech,2/24/2001,1,,
70.0,Armand Membou,21.0,OT,1,1.0,332.0,6-4,Missouri,3/27/2004,Rook,,New York Jets / 1st / 7th pick / 2025
61.0,Max Mitchell,26.0,OL,1,0.0,307.0,6-6,Louisiana,10/12/1999,3,,New York Jets / 4th / 111th pick / 2022
27.0,Malachi Moore,24.0,DB,1,0.0,196.0,5-11,Alabama,9/13/2001,Rook,,New York Jets / 4th / 130th pick / 2025
71.0,Josh Myers,27.0,C,1,1.0,310.0,6-5,Ohio St.,7/16/1998,4,,Green Bay Packers / 2nd / 62nd pick / 2021
65.0,Xavier Newman-Johnson,26.0,OL,1,0.0,297.0,6-2,Baylor,8/4/1999,3,,
34.0,Kene Nwangwu,27.0,RB,1,0.0,210.0,6-1,Iowa St.,2/9/1998,4,,Minnesota Vikings / 4th / 119th pick / 2021
79.0,Chukwuma Okorafor,28.0,T,0,0.0,320.0,6-6,Western Michigan,8/8/1997,7,,Pittsburgh Steelers / 3rd / 92nd pick / 2018
26.0,Isaiah Oliver,29.0,S,1,0.0,202.0,6-0,Colorado,9/30/1996,7,,Atlanta Falcons / 2nd / 58th pick / 2018
97.0,Harrison Phillips,29.0,DL,1,1.0,307.0,6-3,Stanford,1/25/1996,7,,Buffalo Bills / 3rd / 96th pick / 2018
