No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
53.0,Trevor Nowaske,27,LB,0,0.0,237.0,6-3,Saginaw Valley St.,11/7/1998,2,,
95.0,Pat O'Connor,32,DL,1,0.0,300.0,6-4,Eastern Michigan,11/1/1993,8,,Detroit Lions / 7th / 250th pick / 2017
41.0,Anthony Pittman,29,LB,1,0.0,236.0,6-3,Wayne State (MI),11/24/1996,6,,
69.0,Tate Ratledge,24,OG,1,1.0,315.0,6-6,Georgia,4/26/2001,Rook,,Detroit Lions / 2nd / 57th pick / 2025
11.0,Kalif Raymond,31,WR,1,0.0,180.0,5-8,Holy Cross,8/8/1994,9,,
98.0,D.J. Reader,31,DL,1,1.0,330.0,6-3,Clemson,7/1/1994,9,,Houston Texans / 5th / 166th pick / 2016
4.0,D.J. Reed,29,CB,1,1.0,190.0,5-9,Kansas St.,11/11/1996,7,,San Francisco 49ers / 5th / 142nd pick / 2018
13.0,Craig Reynolds,29,RB,1,0.0,216.0,5-11,Kutztown (PA),6/15/1996,6,,
21.0,Amik Robertson,27,CB,1,0.0,183.0,5-9,Louisiana Tech,7/6/1998,5,,Las Vegas Raiders / 4th / 139th pick / 2020
25.0,Jacob Saylors,24,RB,1,0.0,195.0,5-11,East Tennessee State,3/8/2001,Rook,,
58.0,Penei Sewell,25,T,1,1.0,335.0,6-5,Oregon,10/9/2000,4,,Detroit Lions / 1st / 7th pick / 2021
90.0,Chris Smith,26,DL,0,0.0,316.0,6-1,"Harvard,Notre Dame",12/15/1999,1,,
14.0,Amon-Ra St. Brown,26,WR,1,1.0,202.0,6-0,USC,10/24/1999,4,,Detroit Lions / 4th / 112th pick / 2021
15.0,Grant Stuard,27,LB,1,0.0,225.0,5-11,Houston,10/15/1998,4,,Tampa Bay Buccaneers / 7th / 259th pick / 2021
18.0,Isaac TeSlaa,23,WR,1,0.0,214.0,6-4,"Hillsdale,Arkansas",2/20/2002,Rook,,Detroit Lions / 3rd / 70th pick / 2025
2.0,Daniel Thomas,27,S,1,0.0,215.0,5-10,Auburn,7/1/1998,5,,Jacksonville Jaguars / 5th / 157th pick / 2020
33.0,Sione Vaki,24,RB,0,0.0,216.0,5-11,Utah,7/30/2001,1,,Detroit Lions / 4th / 132nd pick / 2024
99.0,Tyrus Wheat,26,DL,0,0.0,260.0,6-2,"Copiah-Lincoln CC,Mississippi St.",12/8/1999,2,,
1.0,Jameson Williams,24,WR,1,1.0,182.0,6-1,"Ohio St.,Alabama",3/26/2001,3,,Detroit Lions / 1st / 12th pick / 2022
91.0,Tyleik Williams,22,DT,1,1.0,328.0,6-3,Ohio St.,2/25/2003,Rook,,Detroit Lions / 1st / 28th pick / 2025
94.0,Mekhi Wingo,22,DL,0,0.0,288.0,6-0,"Missouri,LSU",4/17/2003,1,,Detroit Lions / 6th / 189th pick / 2024
89.0,Brock Wright,27,TE,1,1.0,254.0,6-5,Notre Dame,11/27/1998,4,,
23.0,Rock Ya-Sin,29,CB,1,0.0,195.0,5-11,Temple,5/23/1996,6,,Indianapolis Colts / 2nd / 34th pick / 2019
84.0,Shane Zylstra,29,TE,1,0.0,244.0,6-4,Minnesota St.,11/16/1996,4,,
71.0,Miles Frazier (PUP),24,OG,0,0.0,325.0,6-6,"Florida International,LSU",9/12/2001,Rook,,Detroit Lions / 5th / 171st pick / 2025
54.0,Alim McNeill (PUP),25,DL,0,0.0,310.0,6-2,North Carolina St.,5/11/2000,4,,Detroit Lions / 3rd / 72nd pick / 2021
78.0,Levi Onwuzurike (PUP),27,DL,0,0.0,304.0,6-3,Washington,3/2/1998,4,,Detroit Lions / 2nd / 41st pick / 2021
44.0,Malcolm Rodriguez (PUP),26,LB,0,0.0,230.0,5-11,Oklahoma St.,3/29/1999,3,,Detroit Lions / 6th / 188th pick / 2022
93.0,Josh Paschal (NON),26,DE,0,0.0,275.0,6-3,Kentucky,12/17/1999,3,,Detroit Lions / 2nd / 46th pick / 2022
76.0,Justin Herron (IR),30,T,0,0.0,305.0,6-5,Wake Forest,11/27/1995,5,,New England Patriots / 6th / 195th pick / 2020
28.0,Dan Jackson (IR),25,S,0,0.0,195.0,6-1,Georgia,11/30/2000,Rook,,Detroit Lions / 7th / 230th pick / 2025
72.0,Jamarco Jones (IR),29,T,0,0.0,315.0,6-4,Ohio St.,6/4/1996,6,,Seattle Seahawks / 5th / 168th pick / 2018
9.0,Ennis Rakestraw (IR),23,CB,0,0.0,188.0,5-11,Missouri,6/5/2002,1,,Detroit Lions / 2nd / 61st pick / 2024
,Kye Robichaux (IR),23,RB,0,0.0,217.0,6-0,Boston Col.,10/6/2002,Rook,,
75.0,Colby Sorsdal (IR),25,OL,0,0.0,315.0,6-6,William & Mary,3/1/2000,2,,Detroit Lions / 5th / 152nd pick / 2023
47.0,Zeke Turner (IR),29,LB,0,0.0,225.0,6-2,Washington,6/9/1996,7,,
88.0,Kenny Yeboah (IR),27,TE,0,0.0,250.0,6-4,"Temple,Mississippi",10/30/1998,4,,
,Team Total,27,,1,,244.8,6-1.7,,,4.2,,
