No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
11.0,Michael Pittman Jr.,28.0,WR,1,1.0,223.0,6-4,USC,10/5/1997,5,,Indianapolis Colts / 2nd / 34th pick / 2020
79.0,Bernhard Raimann,28.0,T,1,1.0,303.0,6-6,Central Michigan,9/23/1997,3,,Indianapolis Colts / 3rd / 77th pick / 2022
46.0,Luke Rhodes,33.0,LS,1,0.0,238.0,6-2,William & Mary,12/2/1992,9,,
5.0,Anthony Richardson,23.0,QB,0,0.0,244.0,6-4,Florida,5/22/2002,2,,Indianapolis Colts / 1st / 4th pick / 2023
8.0,Rigoberto Sanchez,31.0,P,1,0.0,195.0,6-0,Hawaii,9/8/1994,8,,
32.0,Daniel Scott,27.0,S,1,0.0,208.0,6-1,California,10/26/1998,Rook,,Indianapolis Colts / 5th / 158th pick / 2023
3.0,Spencer Shrader,26.0,K,1,0.0,201.0,6-2,"South Florida,Notre Dame",5/19/1999,1,,
72.0,Braden Smith,29.0,T,1,1.0,312.0,6-6,Auburn,3/25/1996,7,,Indianapolis Colts / 2nd / 37th pick / 2018
90.0,Grover Stewart,32.0,DT,1,1.0,314.0,6-4,Albany State (GA),10/20/1993,8,,Indianapolis Colts / 4th / 144th pick / 2017
28.0,Jonathan Taylor,26.0,RB,1,1.0,226.0,5-10,Wisconsin,1/19/1999,5,,Indianapolis Colts / 2nd / 41st pick / 2020
67.0,Luke Tenuta,26.0,T,0,0.0,314.0,6-6,Virginia Tech,9/1/1999,3,,Buffalo Bills / 6th / 209th pick / 2022
25.0,Rodney Thomas II,27.0,S,1,0.0,196.0,6-1,Yale,6/26/1998,3,,Indianapolis Colts / 7th / 239th pick / 2022
75.0,Jalen Travis,23.0,T,1,0.0,339.0,6-8,"Princeton,Iowa St.",4/19/2002,Rook,,Indianapolis Colts / 4th / 127th pick / 2025
68.0,Dalton Tucker,25.0,G,1,0.0,307.0,6-6,Marshall,3/18/2000,1,,
91.0,JT Tuimoloau,22.0,DE,0,0.0,264.0,6-4,Ohio St.,5/10/2003,Rook,,Indianapolis Colts / 2nd / 45th pick / 2025
7.0,Charvarius Ward,29.0,CB,1,1.0,196.0,6-1,"Hinds CC,Middle Tenn. St.",5/16/1996,7,,
84.0,Tyler Warren,23.0,TE,1,1.0,256.0,6-6,Penn St.,5/24/2002,Rook,,Indianapolis Colts / 1st / 14th pick / 2025
57.0,Jaylon Carlies (IRD),24.0,LB,0,0.0,227.0,6-3,Missouri,9/13/2001,1,,Indianapolis Colts / 5th / 151st pick / 2024
36.0,Salvon Ahmed (IR),27.0,RB,0,0.0,197.0,5-11,Washington,12/30/1998,5,,
73.0,Blake Freeland (IR),24.0,T,0,0.0,302.0,6-6,BYU,5/3/2001,2,,Indianapolis Colts / 4th / 106th pick / 2023
2.0,D.J. Montgomery (IR),29.0,WR,0,0.0,201.0,6-1,Austin Peay St.,11/17/1996,4,,
54.0,Jacob Phillips (IR),26.0,OLB,0,0.0,228.0,6-3,LSU,4/1/1999,5,,Cleveland Browns / 3rd / 97th pick / 2020
27.0,Justin Walley (IR),23.0,CB,0,0.0,190.0,5-10,Minnesota,9/22/2002,Rook,,Indianapolis Colts / 3rd / 80th pick / 2025
76.0,Jack Wilson (IR),,T,0,0.0,310.0,6-11,Washington St.,,Rook,,
30.0,Hunter Wohler (IR),22.0,S,0,0.0,213.0,6-2,Wisconsin,1/12/2003,Rook,,Indianapolis Colts / 7th / 232nd pick / 2025
,Team Total,26.9,,1,,244.8,6-2.3,,,3.9,,
