No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
77.0,Charlie Heck,29.0,OT,1,0.0,311.0,6-8,North Carolina,11/20/1996,5,,Houston Texans / 4th / 126th pick / 2020
7.0,Bucky Irving,23.0,RB,1,1.0,195.0,5-10,"Minnesota,Oregon",8/19/2002,1,,Tampa Bay Buccaneers / 4th / 125th pick / 2024
29.0,Christian Izien,25.0,S,0,0.0,200.0,5-10,Rutgers,6/8/2000,2,,
19.0,Kameron Johnson,23.0,WR,1,0.0,170.0,5-10,Barton,3/17/2002,1,,
15.0,Tez Johnson,23.0,WR,1,0.0,165.0,5-10,"Troy,Oregon",5/18/2002,Rook,,Tampa Bay Buccaneers / 7th / 235th pick / 2025
45.0,Deion Jones,31.0,MLB,1,0.0,222.0,6-1,LSU,11/4/1994,9,,Atlanta Falcons / 2nd / 52nd pick / 2016
60.0,Michael Jordan,27.0,G,1,1.0,315.0,6-6,Ohio St.,1/25/1998,6,,Cincinnati Bengals / 4th / 136th pick / 2019
94.0,Calijah Kancey,24.0,DL,1,1.0,280.0,6-0,Pittsburgh,3/1/2001,2,,Tampa Bay Buccaneers / 1st / 19th pick / 2023
41.0,Ko Kieft,27.0,TE,1,0.0,265.0,6-5,Minnesota,1/20/1998,3,,Tampa Bay Buccaneers / 6th / 218th pick / 2022
79.0,Elijah Klein,25.0,OG,1,0.0,319.0,6-4,Texas-El Paso,4/8/2000,1,,Tampa Bay Buccaneers / 6th / 220th pick / 2024
69.0,Cody Mauch,26.0,G,1,1.0,303.0,6-6,North Dakota St.,1/15/1999,2,,Tampa Bay Buccaneers / 2nd / 48th pick / 2023
6.0,Baker Mayfield,30.0,QB,1,1.0,215.0,6-1,Oklahoma,4/14/1995,7,,Cleveland Browns / 1st / 1st pick / 2018
27.0,Zyon McCollum,26.0,CB,1,1.0,199.0,6-2,Sam Houston St.,5/3/1999,3,,Tampa Bay Buccaneers / 5th / 157th pick / 2022
4.0,Chase McLaughlin,29.0,K,1,0.0,190.0,6-0,Illinois,4/9/1996,6,,
26.0,Kaevon Merriweather,26.0,S,1,0.0,212.0,6-0,Iowa,12/20/1999,2,,
81.0,Ryan Miller,25.0,WR,1,0.0,221.0,6-2,Furman,2/20/2000,2,,
21.0,Benjamin Morrison,21.0,CB,0,0.0,190.0,6-0,Notre Dame,3/11/2004,Rook,,Tampa Bay Buccaneers / 2nd / 53rd pick / 2025
98.0,Anthony Nelson,28.0,OLB,1,0.0,271.0,6-7,Iowa,3/4/1997,6,,Tampa Bay Buccaneers / 4th / 107th pick / 2019
88.0,Cade Otton,26.0,TE,1,1.0,247.0,6-5,Washington,4/15/1999,3,,Tampa Bay Buccaneers / 4th / 106th pick / 2022
25.0,Jacob Parrish,21.0,CB,1,0.0,198.0,5-10,Kansas St.,2/29/2004,Rook,,Tampa Bay Buccaneers / 3rd / 84th pick / 2025
5.0,Haason Reddick,31.0,OLB,1,1.0,240.0,6-1,Temple,9/22/1994,8,,Arizona Cardinals / 1st / 13th pick / 2017
95.0,Elijah Roberts,24.0,DE,1,0.0,295.0,6-4,"Miami (FL),SMU",12/24/2001,Rook,,Tampa Bay Buccaneers / 5th / 157th pick / 2025
17.0,Sterling Shepard,32.0,WR,1,0.0,194.0,5-10,Oklahoma,2/10/1993,9,,New York Giants / 2nd / 40th pick / 2016
23.0,Tykee Smith,24.0,S,1,1.0,202.0,5-10,"West Virginia,Georgia",2/18/2001,1,,Tampa Bay Buccaneers / 3rd / 89th pick / 2024
44.0,Sean Tucker,24.0,RB,1,0.0,205.0,5-10,Syracuse,10/25/2001,2,,
50.0,Vita Vea,30.0,NT,1,1.0,347.0,6-4,Washington,2/5/1995,7,,Tampa Bay Buccaneers / 1st / 12th pick / 2018
22.0,Kindle Vildor,28.0,CB,0,0.0,189.0,5-11,Georgia Southern,12/11/1997,5,,Chicago Bears / 5th / 163rd pick / 2020
58.0,Markees Watts,26.0,OLB,1,0.0,240.0,6-1,Charlotte,12/7/1999,2,,
1.0,Rachaad White,26.0,RB,1,0.0,214.0,6-0,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,3,,Tampa Bay Buccaneers / 3rd / 91st pick / 2022
18.0,Josh Williams,,RB,0,0.0,210.0,5-9,LSU,,Rook,,
31.0,Antoine Winfield Jr.,27.0,S,1,1.0,203.0,5-9,Minnesota,8/16/1998,5,,Tampa Bay Buccaneers / 2nd / 45th pick / 2020
78.0,Tristan Wirfs,26.0,T,0,0.0,320.0,6-5,Iowa,1/24/1999,5,,Tampa Bay Buccaneers / 1st / 13th pick / 2020
38.0,Rashad Wisdom,24.0,S,1,0.0,210.0,5-9,Texas-San Antonio,6/6/2001,Rook,,
11.0,Jalen McMillan (IR),24.0,WR,0,0.0,192.0,6-1,Washington,12/7/2001,1,,Tampa Bay Buccaneers / 3rd / 92nd pick / 2024
36.0,JJ Roberts (IR),24.0,S,0,0.0,195.0,6-0,Marshall,9/22/2001,Rook,,
51.0,David Walker (IR),25.0,OLB,0,0.0,260.0,6-2,"Southern Arkansas,Central Arkansas",6/3/2000,Rook,,Tampa Bay Buccaneers / 4th / 121st pick / 2025
,Team Total,26.5,,1,,245.0,6-2.0,,,3.5,,
