No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
73.0,Isaac Seumalo,32.0,G,1,1.0,303.0,6-4,Oregon St.,10/29/1993,9,,Philadelphia Eagles / 3rd / 79th pick / 2016
15.0,Ben Skowronek,28.0,WR,1,0.0,224.0,6-3,"Northwestern,Notre Dame",6/27/1997,4,,Los Angeles Rams / 7th / 249th pick / 2021
23.0,Darius Slay,34.0,CB,1,1.0,192.0,6-0,Mississippi St.,1/1/1991,12,,Detroit Lions / 2nd / 36th pick / 2013
81.0,Jonnu Smith,30.0,TE,1,0.0,248.0,6-3,Florida International,8/22/1995,8,,Tennessee Titans / 3rd / 100th pick / 2017
17.0,Skylar Thompson,28.0,QB,0,0.0,219.0,6-2,Kansas St.,6/4/1997,3,,Miami Dolphins / 7th / 247th pick / 2022
22.0,Juan Thornhill,30.0,S,1,0.0,205.0,6-0,Virginia,10/19/1995,6,,Kansas City Chiefs / 2nd / 63rd pick / 2019
3.0,Corliss Waitman,30.0,P,1,0.0,210.0,6-2,South Alabama,7/21/1995,4,,
30.0,Jaylen Warren,27.0,RB,1,1.0,215.0,5-8,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,3,,
80.0,Darnell Washington,24.0,TE,1,1.0,264.0,6-7,Georgia,8/17/2001,2,,Pittsburgh Steelers / 3rd / 93rd pick / 2023
90.0,T.J. Watt,31.0,LB,1,1.0,252.0,6-4,Wisconsin,10/11/1994,8,,Pittsburgh Steelers / 1st / 30th pick / 2017
41.0,Payton Wilson,25.0,LB,1,1.0,242.0,6-4,North Carolina St.,4/21/2000,1,,Pittsburgh Steelers / 3rd / 98th pick / 2024
10.0,Roman Wilson,24.0,WR,1,1.0,186.0,5-10,Michigan,6/19/2001,1,,Pittsburgh Steelers / 3rd / 84th pick / 2024
27.0,Cory Trice (IRD),25.0,CB,0,0.0,206.0,6-3,Purdue,5/30/2000,1,,Pittsburgh Steelers / 7th / 241st pick / 2023
18.0,Will Howard (IR),24.0,QB,0,0.0,236.0,6-4,"Kansas St.,Ohio St.",9/24/2001,Rook,,Pittsburgh Steelers / 6th / 185th pick / 2025
34.0,Donte Kent (IR),24.0,CB,0,0.0,189.0,5-10,Central Michigan,9/28/2001,Rook,,Pittsburgh Steelers / 7th / 229th pick / 2025
94.0,Dean Lowry (IR),31.0,DT,0,0.0,296.0,6-6,Northwestern,6/9/1994,9,,Green Bay Packers / 4th / 137th pick / 2016
38.0,Cameron McCutcheon (IR),25.0,DB,0,0.0,200.0,6-1,Western Carolina,4/3/2000,Rook,,
89.0,Donald Parham (IR),28.0,TE,0,0.0,237.0,6-8,Stetson,8/16/1997,5,,
,Gareth Warren (IR),,OT,0,0.0,333.0,6-6,Lindenwood,,Rook,,
,Team Total,27.9,,1,,243.2,6-2.2,,,4.7,,
