No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
80.0,Moliki Matavao,22.0,TE,1,0.0,263.0,6-6,"Oregon,UCLA",3/17/2003,Rook,,New Orleans Saints / 7th / 248th pick / 2025
78.0,Erik McCoy,28.0,OL,1,1.0,303.0,6-4,Texas A&M,8/27/1997,6,,New Orleans Saints / 2nd / 48th pick / 2019
4.0,Kool-Aid McKinstry,23.0,CB,1,1.0,199.0,5-11,Alabama,9/30/2002,1,,New Orleans Saints / 2nd / 41st pick / 2024
5.0,Kendre Miller,23.0,RB,1,0.0,220.0,6-0,TCU,6/11/2002,2,,New Orleans Saints / 3rd / 71st pick / 2023
24.0,Devin Neal,22.0,RB,1,0.0,213.0,5-11,Kansas,8/12/2003,Rook,,New Orleans Saints / 6th / 184th pick / 2025
12.0,Chris Olave,25.0,WR,1,1.0,187.0,6-0,Ohio St.,6/27/2000,3,,New Orleans Saints / 1st / 11th pick / 2022
17.0,Trey Palmer,24.0,WR,0,0.0,190.0,6-1,"LSU,Nebraska",4/2/2001,2,,Tampa Bay Buccaneers / 6th / 191st pick / 2023
70.0,Trevor Penning,26.0,OL,0,0.0,325.0,6-7,Northern Iowa,5/15/1999,3,,New Orleans Saints / 1st / 19th pick / 2022
77.0,Dillon Radunz,27.0,OL,1,1.0,301.0,6-6,North Dakota St.,3/28/1998,4,,Tennessee Titans / 2nd / 53rd pick / 2021
2.0,Spencer Rattler,25.0,QB,1,1.0,211.0,6-0,"Oklahoma,South Carolina",9/28/2000,1,,New Orleans Saints / 5th / 150th pick / 2024
21.0,Justin Reid,28.0,S,1,1.0,207.0,6-1,Stanford,2/15/1997,7,,Houston Texans / 3rd / 68th pick / 2018
72.0,Asim Richards,25.0,OL,1,0.0,307.0,6-4,North Carolina,10/2/2000,2,,Dallas Cowboys / 5th / 169th pick / 2023
29.0,Quincy Riley,24.0,CB,1,0.0,195.0,5-11,"Middle Tenn. St.,Louisville",5/26/2001,Rook,,New Orleans Saints / 4th / 131st pick / 2025
51.0,Cesar Ruiz,26.0,OL,1,1.0,316.0,6-4,Michigan,6/14/1999,5,,New Orleans Saints / 1st / 24th pick / 2020
58.0,Chris Rumph,27.0,DE,1,0.0,244.0,6-2,Duke,10/19/1998,4,,Los Angeles Chargers / 4th / 118th pick / 2021
33.0,Jonas Sanker,23.0,S,1,0.0,210.0,6-1,Virginia,11/23/2002,Rook,,New Orleans Saints / 3rd / 93rd pick / 2025
22.0,Rashid Shaheed,27.0,WR,1,1.0,180.0,6-0,Weber St.,8/31/1998,3,,
93.0,Nathan Shepherd,32.0,DT,1,1.0,315.0,6-4,Fort Hays St.,10/9/1993,7,,New York Jets / 3rd / 72nd pick / 2018
6.0,Tyler Shough,26.0,QB,0,0.0,219.0,6-5,"Oregon,Texas Tech,Louisville",9/28/1999,Rook,,New Orleans Saints / 2nd / 40th pick / 2025
68.0,Torricelli Simpkins,23.0,OG,1,0.0,312.0,6-5,South Carolina,6/6/2002,Rook,,
44.0,Isaiah Stalbird,25.0,LB,1,0.0,215.0,6-1,"Nebraska,South Dakota St.",7/18/2000,1,,
88.0,Jack Stoll,27.0,TE,1,1.0,247.0,6-4,Nebraska,1/28/1998,4,,
28.0,Danny Stutsman,22.0,LB,1,0.0,236.0,6-3,Oklahoma,3/10/2003,Rook,,New Orleans Saints / 4th / 112th pick / 2025
1.0,Alontae Taylor,27.0,CB,1,0.0,199.0,6-0,Tennessee,12/3/1998,3,,New Orleans Saints / 2nd / 49th pick / 2022
15.0,Mason Tipton,25.0,WR,1,0.0,187.0,5-11,Yale,9/27/2000,1,,
74.0,Xavier Truss,24.0,OL,0,0.0,320.0,6-7,Georgia,7/13/2001,Rook,,
14.0,Devaughn Vele,28.0,WR,1,0.0,210.0,6-5,Utah,12/12/1997,1,,Denver Broncos / 7th / 235th pick / 2024
20.0,Pete Werner,26.0,LB,1,1.0,242.0,6-3,Ohio St.,6/5/1999,4,,New Orleans Saints / 2nd / 60th pick / 2021
54.0,Jonah Williams,30.0,DE,1,0.0,275.0,6-5,Weber St.,8/17/1995,4,,
49.0,Zach Wood,32.0,LS,1,0.0,255.0,6-3,SMU,1/10/1993,8,,
25.0,Rejzohn Wright,25.0,CB,1,0.0,193.0,6-2,"Laney,Oregon St.",9/4/2000,Rook,,
27.0,Isaac Yiadom,29.0,CB,1,1.0,188.0,6-1,Boston Col.,2/20/1996,7,,Denver Broncos / 3rd / 99th pick / 2018
99.0,Chase Young,26.0,DE,0,0.0,264.0,6-5,Ohio St.,4/14/1999,5,,Washington Football Team / 1st / 2nd pick / 2020
7.0,Taysom Hill (PUP),35.0,TE,0,0.0,221.0,6-2,BYU,8/23/1990,8,,
87.0,Foster Moreau (PUP),28.0,TE,0,0.0,250.0,6-4,LSU,5/6/1997,6,,Oakland Raiders / 4th / 137th pick / 2019
95.0,John Ridgeway (IRD),26.0,DT,0,0.0,321.0,6-5,"Illinois St.,Arkansas",5/7/1999,3,,Dallas Cowboys / 5th / 178th pick / 2022
69.0,Barry Wesley (IRD),26.0,OT,0,0.0,310.0,6-7,Colorado St.,7/14/1999,Rook,,
76.0,Will Clapp (IR),30.0,OL,0,0.0,314.0,6-5,LSU,12/10/1995,7,,New Orleans Saints / 7th / 245th pick / 2018
16.0,Bub Means (IR),24.0,WR,0,0.0,215.0,6-2,"Tennessee,Louisiana Tech,Pittsburgh",1/10/2001,1,,New Orleans Saints / 5th / 170th pick / 2024
85.0,Mason Pline (IR),25.0,TE,0,0.0,260.0,6-7,Furman,2/5/2000,Rook,,
64.0,Nick Saldiveri (IR),25.0,OL,0,0.0,316.0,6-6,Old Dominion,8/14/2000,2,,New Orleans Saints / 4th / 103rd pick / 2023
67.0,Landon Young (IR),28.0,T,0,0.0,321.0,6-7,Kentucky,8/21/1997,4,,New Orleans Saints / 6th / 206th pick / 2021
,Team Total,26.7,,1,,242.4,6-2.1,,,3.7,,
