No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
44.0,Chop Robinson,22.0,LB,1,0.0,254.0,6-3,"Maryland,Penn St.",1/2/2003,1,,Miami Dolphins / 1st / 21st pick / 2024
72.0,Jonah Savaiinaea,21.0,OG,1,1.0,326.0,6-5,Arizona,1/13/2004,Rook,,Miami Dolphins / 2nd / 37th pick / 2025
92.0,Zach Sieler,30.0,DT,1,1.0,300.0,6-6,Ferris St.,9/7/1995,7,,Baltimore Ravens / 7th / 238th pick / 2018
71.0,Kion Smith,27.0,T,1,0.0,300.0,6-5,Fayetteville St.,10/7/1998,2,,
,Cole Strange,27.0,G,0,0.0,310.0,6-5,Chattanooga,7/31/1998,3,,New England Patriots / 1st / 29th pick / 2022
1.0,Tua Tagovailoa,27.0,QB,1,1.0,225.0,6-1,Alabama,3/2/1998,5,,Miami Dolphins / 1st / 5th pick / 2020
11.0,Dante Trader,22.0,S,1,0.0,202.0,5-11,Maryland,2/13/2003,Rook,,Miami Dolphins / 5th / 155th pick / 2025
17.0,Jaylen Waddle,27.0,WR,1,1.0,185.0,5-10,Alabama,11/25/1998,4,,Miami Dolphins / 1st / 6th pick / 2021
83.0,Darren Waller,33.0,TE,0,0.0,238.0,6-6,Georgia Tech,9/13/1992,10,,Baltimore Ravens / 6th / 204th pick / 2015
6.0,Malik Washington,24.0,WR,1,0.0,195.0,5-8,"Northwestern,Virginia",1/4/2001,1,,Miami Dolphins / 6th / 184th pick / 2024
84.0,Tahj Washington,24.0,WR,0,0.0,174.0,5-10,"Memphis,USC",5/16/2001,Rook,,Miami Dolphins / 7th / 241st pick / 2024
18.0,Nick Westbrook-Ikhine,28.0,WR,1,0.0,211.0,6-2,Indiana,3/21/1997,5,,
0.0,Zach Wilson,26.0,QB,1,0.0,214.0,6-2,BYU,8/3/1999,4,,New York Jets / 1st / 2nd pick / 2021
5.0,Jaylen Wright,22.0,RB,0,0.0,208.0,5-10,Tennessee,4/1/2003,1,,Miami Dolphins / 4th / 120th pick / 2024
74.0,Liam Eichenberg (PUP),27.0,OL,0,0.0,300.0,6-6,Notre Dame,1/19/1998,4,,Miami Dolphins / 2nd / 42nd pick / 2021
24.0,Cam Smith (NON),25.0,CB,0,0.0,186.0,6-1,South Carolina,12/21/2000,2,,Miami Dolphins / 2nd / 51st pick / 2023
60.0,Andrew Meyer (IRD),25.0,OL,0,0.0,295.0,6-3,UTEP,1/14/2000,Rook,,
7.0,Jason Sanders (IRD),30.0,K,0,0.0,195.0,5-11,New Mexico,11/16/1995,7,,Miami Dolphins / 7th / 229th pick / 2018
23.0,Artie Burns (IR),30.0,CB,0,0.0,187.0,6-0,Miami (FL),5/1/1995,9,,Pittsburgh Steelers / 1st / 25th pick / 2016
63.0,Yodny Cajuste (IR),29.0,T,0,0.0,310.0,6-5,West Virginia,2/21/1996,4,,New England Patriots / 3rd / 101st pick / 2019
47.0,Jalin Conyers (IR),24.0,TE,0,0.0,265.0,6-4,"Oklahoma,Arizona St.,Texas Tech",7/26/2001,Rook,,
78.0,James Daniels (IR),28.0,G,1,1.0,320.0,6-4,Iowa,9/13/1997,7,,Chicago Bears / 2nd / 39th pick / 2018
62.0,Obinna Eze (IR),27.0,OL,0,0.0,325.0,6-8,TCU,6/12/1998,Rook,,
62.0,Germain Ifedi (IR),31.0,OL,0,0.0,325.0,6-5,Texas A&M,6/2/1994,9,,Seattle Seahawks / 1st / 31st pick / 2016
4.0,Kader Kohou (IR),27.0,CB,0,0.0,197.0,5-10,Texas A&M-Commerce,11/29/1998,3,,
43.0,Jason Maitre (IR),25.0,CB,0,0.0,188.0,5-10,Wisconsin,2/1/2000,Rook,,
8.0,Alexander Mattison (IR),27.0,RB,0,0.0,220.0,5-11,Boise St.,6/19/1998,6,,Minnesota Vikings / 3rd / 102nd pick / 2019
,Team Total,26.7,,1,,244.6,6-1.7,,,4.0,,
