No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
75.0,Hakeem Adeniji,28.0,OT,0,0.0,302.0,6-4,Kansas,12/8/1997,5,,Cincinnati Bengals / 6th / 180th pick / 2020
5.0,Bryan Anger,37.0,P,1,0.0,202.0,6-3,California,10/6/1988,13,,Jacksonville Jaguars / 3rd / 70th pick / 2012
17.0,Brandon Aubrey,30.0,K,1,0.0,218.0,6-3,Notre Dame,3/14/1995,2,,
66.0,T.J. Bass,26.0,G,1,0.0,325.0,6-4,"Butte JC (CA),Oregon",3/31/1999,2,,
56.0,Cooper Beebe,24.0,C,1,1.0,335.0,6-4,Kansas St.,5/19/2001,1,,Dallas Cowboys / 3rd / 73rd pick / 2024
14.0,Markquese Bell,26.0,S,1,0.0,205.0,6-3,Florida A&M,1/6/1999,3,,
26.0,DaRon Bland,26.0,CB,1,1.0,197.0,6-0,"Sacramento St.,Fresno St.",7/12/1999,3,,Dallas Cowboys / 5th / 167th pick / 2022
23.0,Jaydon Blue,21.0,RB,0,0.0,196.0,5-9,Texas,1/8/2004,Rook,,Dallas Cowboys / 5th / 149th pick / 2025
52.0,Tyler Booker,21.0,OG,1,1.0,321.0,6-4,Alabama,4/12/2004,Rook,,Dallas Cowboys / 1st / 12th pick / 2025
25.0,Trikweze Bridges,25.0,CB,1,0.0,200.0,6-2,"Oregon,Florida",9/20/2000,Rook,,Los Angeles Chargers / 7th / 256th pick / 2025
18.0,Damone Clark,25.0,LB,1,1.0,240.0,6-3,LSU,6/28/2000,3,,Dallas Cowboys / 5th / 176th pick / 2022
95.0,Kenny Clark,30.0,DT,1,1.0,314.0,6-3,UCLA,10/4/1995,9,,Green Bay Packers / 1st / 27th pick / 2016
69.0,Ajani Cornelius,23.0,OT,0,0.0,310.0,6-4,"Rhode Island,Oregon",5/21/2002,Rook,,Dallas Cowboys / 6th / 204th pick / 2025
7.0,Trevon Diggs,27.0,CB,1,0.0,195.0,6-2,Alabama,9/20/1998,5,,Dallas Cowboys / 2nd / 51st pick / 2020
20.0,Kaiir Elam,24.0,CB,1,1.0,191.0,6-1,Florida,5/5/2001,3,,Buffalo Bills / 1st / 23rd pick / 2022
41.0,Donovan Ezeiruaku,22.0,DE,1,0.0,248.0,6-2,Boston Col.,9/25/2003,Rook,,Dallas Cowboys / 2nd / 44th pick / 2025
87.0,Jake Ferguson,26.0,TE,1,1.0,244.0,6-5,Wisconsin,1/18/1999,3,,Dallas Cowboys / 4th / 129th pick / 2022
13.0,Dante Fowler,31.0,DE,1,1.0,261.0,6-3,Florida,8/3/1994,9,,Jacksonville Jaguars / 1st / 3rd pick / 2015
29.0,C.J. Goodwin,35.0,CB,1,0.0,190.0,6-3,California (PA),2/4/1990,9,,
60.0,Tyler Guyton,24.0,OT,1,1.0,322.0,6-7,"TCU,Oklahoma",6/11/2001,1,,Dallas Cowboys / 1st / 29th pick / 2024
67.0,Brock Hoffman,26.0,C,1,0.0,302.0,6-4,"Coastal Carolina,Virginia Tech",7/2/1999,3,,
28.0,Malik Hooker,29.0,S,1,1.0,212.0,6-2,Ohio St.,4/2/1996,8,,Indianapolis Colts / 1st / 15th pick / 2017
53.0,James Houston,27.0,DE,1,0.0,241.0,6-1,"Florida,Jackson St.",11/16/1998,3,,Detroit Lions / 6th / 217th pick / 2022
50.0,Shemar James,21.0,LB,0,0.0,222.0,6-1,Florida,6/24/2004,Rook,,Dallas Cowboys / 5th / 152nd pick / 2025
76.0,Trevor Keegan,25.0,G,0,0.0,306.0,6-5,Michigan,8/30/2000,1,,Philadelphia Eagles / 5th / 172nd pick / 2024
94.0,Marshawn Kneeland,24.0,DE,1,0.0,268.0,6-3,Western Michigan,7/8/2001,1,,Dallas Cowboys / 2nd / 56th pick / 2024
88.0,CeeDee Lamb,26.0,WR,1,1.0,200.0,6-2,Oklahoma,4/8/1999,5,,Dallas Cowboys / 1st / 17th pick / 2020
35.0,Marist Liufau,24.0,LB,1,0.0,239.0,6-2,Notre Dame,2/9/2001,1,,Dallas Cowboys / 3rd / 87th pick / 2024
40.0,Hunter Luepke,25.0,RB,1,0.0,238.0,6-1,North Dakota St.,2/28/2000,2,,
10.0,Joe Milton,25.0,QB,0,0.0,246.0,6-5,"Michigan,Tennessee",3/6/2000,1,,New England Patriots / 6th / 193rd pick / 2024
59.0,Kenneth Murray,27.0,MLB,1,1.0,241.0,6-2,Oklahoma,11/16/1998,5,,Los Angeles Chargers / 1st / 23rd pick / 2020
97.0,Osa Odighizuwa,27.0,DT,1,1.0,280.0,6-2,UCLA,8/13/1998,4,,Dallas Cowboys / 3rd / 75th pick / 2021
3.0,George Pickens,24.0,WR,1,1.0,200.0,6-3,Georgia,3/4/2001,3,,Pittsburgh Steelers / 2nd / 52nd pick / 2022
4.0,Dak Prescott,32.0,QB,1,1.0,238.0,6-2,Mississippi St.,7/29/1993,9,,Dallas Cowboys / 4th / 135th pick / 2016
57.0,Jack Sanborn,25.0,MLB,1,1.0,234.0,6-2,Wisconsin,7/29/2000,3,,
24.0,Miles Sanders,28.0,RB,1,0.0,211.0,5-11,Penn St.,5/1/1997,6,,Philadelphia Eagles / 2nd / 53rd pick / 2019
86.0,Luke Schoonmaker,27.0,TE,1,0.0,250.0,6-5,Michigan,9/28/1998,2,,Dallas Cowboys / 2nd / 58th pick / 2023
44.0,Trent Sieg,30.0,LS,1,0.0,240.0,6-3,Colorado St.,5/19/1995,7,,
58.0,Mazi Smith,24.0,DT,0,0.0,337.0,6-3,Michigan,6/16/2001,2,,Dallas Cowboys / 1st / 26th pick / 2023
73.0,Tyler Smith,24.0,OL,1,1.0,332.0,6-6,Tulsa,4/3/2001,3,,Dallas Cowboys / 1st / 24th pick / 2022
89.0,Brevyn Spann-Ford,26.0,TE,1,0.0,270.0,6-7,Minnesota,12/27/1999,1,,
78.0,Terence Steele,28.0,T,1,1.0,310.0,6-6,Texas Tech,6/4/1997,5,,
27.0,Reddy Steward,24.0,CB,1,0.0,178.0,5-11,Troy,5/4/2001,1,,
2.0,Juanyeh Thomas,25.0,S,1,0.0,217.0,6-3,Georgia Tech,6/24/2000,2,,
71.0,Nathan Thomas,24.0,T,1,0.0,331.0,6-4,Louisiana,8/22/2001,1,,Dallas Cowboys / 7th / 233rd pick / 2024
90.0,Solomon Thomas,30.0,DT,1,0.0,256.0,6-2,Stanford,12/20/1995,8,,San Francisco 49ers / 1st / 3rd pick / 2017
93.0,Jay Toia,22.0,DT,1,0.0,342.0,6-2,UCLA,7/16/2003,Rook,,Dallas Cowboys / 7th / 217th pick / 2025
1.0,Jalen Tolbert,26.0,WR,1,1.0,195.0,6-1,South Alabama,2/27/1999,3,,Dallas Cowboys / 3rd / 88th pick / 2022
9.0,KaVontae Turpin,29.0,WR,1,0.0,153.0,5-9,TCU,8/2/1996,3,,
33.0,Javonte Williams,25.0,RB,1,1.0,220.0,5-10,North Carolina,4/25/2000,4,,Denver Broncos / 2nd / 35th pick / 2021
54.0,Sam Williams,26.0,DE,1,1.0,261.0,6-4,"Northeast Mississippi CC,Mississippi",3/31/1999,3,,Dallas Cowboys / 2nd / 56th pick / 2022
6.0,Donovan Wilson,30.0,S,1,1.0,204.0,6-0,Texas A&M,2/21/1995,6,,Dallas Cowboys / 6th / 213th pick / 2019
31.0,Josh Butler (PUP),29.0,CB,0,0.0,182.0,6-0,Michigan St.,11/25/1996,1,,
0.0,DeMarvion Overshown (PUP),25.0,LB,0,0.0,220.0,6-2,Texas,8/13/2000,1,,Dallas Cowboys / 3rd / 90th pick / 2023
34.0,Shavon Revel (NON),24.0,CB,0,0.0,194.0,6-1,"Louisburg,East Carolina",4/8/2001,Rook,,Dallas Cowboys / 3rd / 76th pick / 2025
81.0,Jonathan Mingo (IRD),24.0,WR,0,0.0,220.0,6-2,Mississippi,4/20/2001,2,,Carolina Panthers / 2nd / 39th pick / 2023
98.0,Payton Turner (IRD),26.0,DE,0,0.0,270.0,6-6,Houston,1/7/1999,4,,New Orleans Saints / 1st / 28th pick / 2021
21.0,Caelen Carson (IR),23.0,CB,0,0.0,195.0,6-0,Wake Forest,3/3/2002,1,,Dallas Cowboys / 5th / 174th pick / 2024
65.0,Robert Jones (IR),26.0,OG,0,0.0,322.0,6-4,"Highland (KS),Middle Tenn. St.",1/28/1999,4,,
37.0,Phil Mafah (IR),23.0,RB,0,0.0,234.0,6-0,Clemson,10/24/2002,Rook,,Dallas Cowboys / 7th / 239th pick / 2025
,John Stephens (IR),26.0,TE,0,0.0,221.0,6-5,Louisiana,9/23/1999,Rook,,
99.0,Perrion Winfrey (IR),25.0,DT,0,0.0,290.0,6-4,"Iowa Western,Oklahoma",8/15/2000,3,,Cleveland Browns / 4th / 108th pick / 2022
,Team Total,26.6,,1,,244.9,6-2.5,,,3.7,,
