No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
86.0,Oronde Gadsden II,22.0,TE,0,0.0,236.0,6-5,Syracuse,6/25/2003,Rook,,Los Angeles Chargers / 5th / 165th pick / 2025
32.0,Alohi Gilman,28.0,S,1,1.0,201.0,5-10,"Navy,Notre Dame",9/17/1997,5,,Los Angeles Chargers / 6th / 186th pick / 2020
8.0,Omarion Hampton,22.0,RB,1,1.0,220.0,6-0,North Carolina,3/16/2003,Rook,,Los Angeles Chargers / 1st / 22nd pick / 2025
91.0,Da'Shawn Hand,30.0,DL,1,1.0,302.0,6-3,Alabama,11/14/1995,7,,Detroit Lions / 4th / 114th pick / 2018
22.0,Najee Harris,27.0,RB,1,0.0,242.0,6-1,Alabama,3/9/1998,4,,Pittsburgh Steelers / 1st / 24th pick / 2021
9.0,Tre Harris,23.0,WR,1,0.0,210.0,6-3,"Louisiana Tech,Mississippi",2/28/2002,Rook,,Los Angeles Chargers / 2nd / 55th pick / 2025
20.0,Cam Hart,25.0,CB,1,0.0,207.0,6-2,Notre Dame,12/5/2000,1,,Los Angeles Chargers / 5th / 140th pick / 2024
28.0,Hassan Haskins,26.0,RB,1,0.0,228.0,6-2,Michigan,11/26/1999,3,,Tennessee Titans / 4th / 131st pick / 2022
0.0,Daiyan Henley,26.0,LB,1,1.0,225.0,6-0,"Nevada,Washington St.",11/18/1999,2,,Los Angeles Chargers / 3rd / 85th pick / 2023
10.0,Justin Herbert,27.0,QB,1,1.0,236.0,6-6,Oregon,3/10/1998,5,,Los Angeles Chargers / 1st / 6th pick / 2020
26.0,Donte Jackson,30.0,CB,1,1.0,180.0,5-10,LSU,11/8/1995,7,,Carolina Panthers / 2nd / 55th pick / 2018
78.0,Andre James,28.0,C,1,0.0,300.0,6-4,UCLA,5/2/1997,6,,
3.0,Derwin James,29.0,S,1,1.0,215.0,6-2,Florida St.,8/3/1996,7,,Los Angeles Chargers / 1st / 17th pick / 2018
77.0,Zion Johnson,26.0,G,1,1.0,316.0,6-3,"Davidson,Boston Col.",11/18/1999,3,,Los Angeles Chargers / 1st / 17th pick / 2022
1.0,Quentin Johnston,24.0,WR,1,1.0,208.0,6-2,TCU,9/6/2001,2,,Los Angeles Chargers / 1st / 21st pick / 2023
96.0,Naquan Jones,27.0,DL,0,0.0,313.0,6-3,Michigan St.,2/5/1998,4,,
54.0,Kyle Kennard,24.0,OLB,0,0.0,254.0,6-5,"Georgia Tech,South Carolina",12/12/2001,Rook,,Los Angeles Chargers / 4th / 125th pick / 2025
84.0,KeAndre Lambert-Smith,24.0,WR,1,0.0,182.0,6-1,"Penn St.,Auburn",10/16/2001,Rook,,Los Angeles Chargers / 5th / 158th pick / 2025
5.0,Trey Lance,25.0,QB,0,0.0,226.0,6-4,North Dakota St.,5/9/2000,4,,San Francisco 49ers / 1st / 3rd pick / 2021
52.0,Khalil Mack,34.0,OLB,1,1.0,269.0,6-3,Buffalo,2/22/1991,11,,Oakland Raiders / 1st / 5th pick / 2014
44.0,Scott Matlock,25.0,DL,1,0.0,296.0,6-4,Boise St.,6/28/2000,2,,Los Angeles Chargers / 6th / 200th pick / 2023
15.0,Ladd McConkey,24.0,WR,1,1.0,185.0,6-0,Georgia,11/11/2001,1,,Los Angeles Chargers / 2nd / 34th pick / 2024
27.0,R.J. Mickens,24.0,S,0,0.0,210.0,6-0,Clemson,7/10/2001,Rook,,Los Angeles Chargers / 6th / 214th pick / 2025
2.0,Elijah Molden,26.0,DB,1,1.0,192.0,5-10,Washington,1/30/1999,4,,Tennessee Titans / 3rd / 100th pick / 2021
50.0,Caleb Murphy,26.0,OLB,1,0.0,254.0,6-3,"Grand Valley St.,Ferris St.",12/15/1999,2,,
93.0,Otito Ogbonnia,25.0,DL,1,0.0,320.0,6-4,UCLA,8/25/2000,3,,Los Angeles Chargers / 5th / 160th pick / 2022
6.0,Denzel Perryman,33.0,LB,1,1.0,240.0,5-11,Miami (FL),12/5/1992,10,,San Diego Chargers / 2nd / 48th pick / 2015
,Del'Shawn Phillips,29.0,LB,1,0.0,230.0,6-2,Illinois,10/9/1996,5,,
79.0,Trey Pipkins,29.0,T,1,1.0,307.0,6-6,Sioux Falls,9/5/1996,6,,Los Angeles Chargers / 3rd / 91st pick / 2019
46.0,Nikko Reed,22.0,CB,0,0.0,180.0,5-10,Oregon,3/3/2003,Rook,,
68.0,Jamaree Salyer,25.0,OL,1,0.0,325.0,6-4,Georgia,7/13/2000,3,,Los Angeles Chargers / 6th / 195th pick / 2022
16.0,JK Scott,30.0,P,1,0.0,208.0,6-5,Alabama,10/30/1995,7,,Green Bay Packers / 5th / 172nd pick / 2018
24.0,Benjamin St-Juste,28.0,CB,1,0.0,200.0,6-3,"Michigan,Minnesota",9/8/1997,4,,Washington Football Team / 3rd / 74th pick / 2021
29.0,Tarheeb Still,23.0,CB,1,1.0,196.0,6-1,Maryland,6/9/2002,1,,Los Angeles Chargers / 5th / 137th pick / 2024
90.0,Teair Tart,28.0,DL,1,1.0,315.0,6-2,Florida International,2/28/1997,5,,
36.0,Ja'Sir Taylor,26.0,DB,1,0.0,185.0,5-10,Wake Forest,1/8/1999,3,,Los Angeles Chargers / 6th / 214th pick / 2022
45.0,Tuli Tuipulotu,23.0,OLB,1,1.0,266.0,6-3,USC,9/3/2002,2,,Los Angeles Chargers / 2nd / 54th pick / 2023
58.0,Marlowe Wax,23.0,LB,1,0.0,236.0,6-1,Syracuse,12/13/2002,Rook,,
40.0,Kendall Williamson,25.0,S,1,0.0,203.0,6-0,Stanford,8/24/2000,1,,Chicago Bears / 7th / 258th pick / 2023
67.0,Savion Washington (PUP),,T,0,0.0,340.0,6-9,Syracuse,,Rook,,
88.0,Jalen Reagor (PRA_),26.0,WR,0,0.0,197.0,5-11,TCU,1/2/1999,5,,Philadelphia Eagles / 1st / 21st pick / 2020
47.0,Josh Harris (IRD),36.0,LS,0,0.0,224.0,6-1,Auburn,4/27/1989,13,,
33.0,Deane Leonard (IRD),26.0,DB,0,0.0,195.0,6-0,"Calgary,Mississippi",11/20/1999,3,,Los Angeles Chargers / 7th / 236th pick / 2022
25.0,Junior Colson (IR),23.0,LB,0,0.0,247.0,6-3,Michigan,12/6/2002,1,,Los Angeles Chargers / 3rd / 69th pick / 2024
69.0,Josh Fuga (IR),24.0,DL,0,0.0,313.0,6-2,Virginia Tech,2/14/2001,Rook,,
37.0,Jordan Oladokun (IR),23.0,CB,0,0.0,190.0,6-0,Bowling Green,7/29/2002,Rook,,
39.0,Eric Rogers (IR),23.0,CB,0,0.0,189.0,6-2,Rutgers,4/2/2002,Rook,,
70.0,Rashawn Slater (IR),26.0,T,0,0.0,315.0,6-4,Northwestern,3/26/1999,4,,Los Angeles Chargers / 1st / 13th pick / 2021
,Team Total,27.0,,1,,249.1,6-2.3,,,4.1,,
