Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,4.0,11.13,15.55,-4.34,-4.13,-6.45,-2.68,-4.58,8.16,0.56,-1.56,2.37,1.66,-4.14,2.23,6.0,2022,92
Chiefs,-4.0,6.45,2.68,4.58,-8.16,-11.13,-15.55,4.34,4.13,-0.56,-2.37,1.56,4.14,-1.66,-2.23,6.0,2022,92
