Player,Pos,home_team,team,week,year,game_id
Russell Wilson,QB,0,Broncos,6.0,2022,94
Melvin Gordon,RB,0,Broncos,6.0,2022,94
Andrew Beck,FB,0,Broncos,6.0,2022,94
Courtland Sutton,WR,0,Broncos,6.0,2022,94
Jerry Jeudy,WR,0,Broncos,6.0,2022,94
Eric Tomlinson,TE,0,Broncos,6.0,2022,94
Quinn Meinerz,OL,0,Broncos,6.0,2022,94
Calvin Anderson,T,0,Broncos,6.0,2022,94
Cameron Fleming,T,0,Broncos,6.0,2022,94
Dalton Risner,G,0,Broncos,6.0,2022,94
Lloyd Cushenberry III,C,0,Broncos,6.0,2022,94
Dre'Mont Jones,DE,0,Broncos,6.0,2022,94
D.J. Jones,DT,0,Broncos,6.0,2022,94
DeShawn Williams,DT,0,Broncos,6.0,2022,94
Bradley Chubb,OLB,0,Broncos,6.0,2022,94
Alex Singleton,LB,0,Broncos,6.0,2022,94
Jonas Griffith,LB,0,Broncos,6.0,2022,94
Baron Browning,LB,0,Broncos,6.0,2022,94
Damarri Mathis,CB,0,Broncos,6.0,2022,94
Patrick Surtain II,CB,0,Broncos,6.0,2022,94
Kareem Jackson,S,0,Broncos,6.0,2022,94
Justin Simmons,S,0,Broncos,6.0,2022,94
