Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kyler Murray,ARI,0,0,0,0,0,6.0,2022,91
Eno Benjamin,ARI,3,3,28,0,12,6.0,2022,91
Keaontay Ingram,ARI,0,0,0,0,0,6.0,2022,91
Zach Ertz,ARI,10,7,70,0,32,6.0,2022,91
Marquise Brown,ARI,9,5,68,0,26,6.0,2022,91
Rondale Moore,ARI,10,6,49,0,26,6.0,2022,91
A.J. Green,ARI,4,2,7,0,5,6.0,2022,91
Geno Smith,SEA,0,0,0,0,0,6.0,2022,91
Kenneth Walker III,SEA,3,2,13,0,7,6.0,2022,91
DeeJay Dallas,SEA,0,0,0,0,0,6.0,2022,91
Noah Fant,SEA,7,6,45,0,15,6.0,2022,91
D'Wayne Eskridge,SEA,3,3,39,0,16,6.0,2022,91
D.K. Metcalf,SEA,7,2,34,0,17,6.0,2022,91
Marquise Goodwin,SEA,2,2,26,0,22,6.0,2022,91
Tyler Lockett,SEA,5,2,17,0,10,6.0,2022,91
Will Dissly,SEA,1,1,12,0,12,6.0,2022,91
Colby Parkinson,SEA,2,2,11,0,7,6.0,2022,91
Michael Dickson,SEA,0,0,0,0,0,6.0,2022,91
