Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Carson Wentz,WAS,2,2,0,2,6.0,2022,81
Brian Robinson Jr.,WAS,17,60,1,16,6.0,2022,81
Antonio Gibson,WAS,5,35,0,18,6.0,2022,81
J.D. McKissic,WAS,2,20,0,16,6.0,2022,81
Terry McLaurin,WAS,2,11,0,6,6.0,2022,81
Cole Turner,WAS,0,0,0,0,6.0,2022,81
Cam Sims,WAS,0,0,0,0,6.0,2022,81
Curtis Samuel,WAS,0,0,0,0,6.0,2022,81
Dax Milne,WAS,0,0,0,0,6.0,2022,81
Dyami Brown,WAS,0,0,0,0,6.0,2022,81
Justin Fields,CHI,12,88,0,39,6.0,2022,81
Khalil Herbert,CHI,7,74,0,63,6.0,2022,81
David Montgomery,CHI,15,67,0,13,6.0,2022,81
Velus Jones Jr.,CHI,1,8,0,8,6.0,2022,81
Equanimeous St. Brown,CHI,1,1,0,1,6.0,2022,81
Dante Pettis,CHI,0,0,0,0,6.0,2022,81
Darnell Mooney,CHI,0,0,0,0,6.0,2022,81
Cole Kmet,CHI,0,0,0,0,6.0,2022,81
Ryan Griffin,CHI,0,0,0,0,6.0,2022,81
Ihmir Smith-Marsette,CHI,1,-1,0,-1,6.0,2022,81
