Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Larry Borom,T,72,100%,0,0%,1,5%,1,Bears,6.0,2022,81
Sam Mustipher,C,72,100%,0,0%,1,5%,1,Bears,6.0,2022,81
Braxton Jones,T,72,100%,0,0%,1,5%,1,Bears,6.0,2022,81
Justin Fields,QB,72,100%,0,0%,0,0%,1,Bears,6.0,2022,81
Lucas Patrick,G,69,96%,0,0%,0,0%,1,Bears,6.0,2022,81
Cole Kmet,TE,67,93%,0,0%,1,5%,1,Bears,6.0,2022,81
Teven Jenkins,T,66,92%,0,0%,1,5%,1,Bears,6.0,2022,81
Darnell Mooney,WR,66,92%,0,0%,0,0%,1,Bears,6.0,2022,81
David Montgomery,RB,56,78%,0,0%,0,0%,1,Bears,6.0,2022,81
Equanimeous St. Brown,WR,46,64%,0,0%,0,0%,1,Bears,6.0,2022,81
Dante Pettis,WR,44,61%,0,0%,0,0%,1,Bears,6.0,2022,81
Ihmir Smith-Marsette,WR,25,35%,0,0%,0,0%,1,Bears,6.0,2022,81
Khalil Herbert,RB,16,22%,0,0%,6,30%,1,Bears,6.0,2022,81
Trevon Wesco,TE,16,22%,0,0%,4,20%,1,Bears,6.0,2022,81
Velus Jones Jr.,WR,12,17%,0,0%,9,45%,1,Bears,6.0,2022,81
Michael Schofield,G,9,13%,0,0%,0,0%,1,Bears,6.0,2022,81
Khari Blasingame,FB,6,8%,0,0%,14,70%,1,Bears,6.0,2022,81
Trestan Ebner,RB,3,4%,0,0%,11,55%,1,Bears,6.0,2022,81
Ryan Griffin,TE,3,4%,0,0%,5,25%,1,Bears,6.0,2022,81
Eddie Jackson,SS,0,0%,57,100%,3,15%,1,Bears,6.0,2022,81
Jaylon Johnson,CB,0,0%,57,100%,3,15%,1,Bears,6.0,2022,81
Nicholas Morrow,LB,0,0%,57,100%,3,15%,1,Bears,6.0,2022,81
Jaquan Brisker,SS,0,0%,57,100%,2,10%,1,Bears,6.0,2022,81
Roquan Smith,LB,0,0%,57,100%,0,0%,1,Bears,6.0,2022,81
Kyler Gordon,CB,0,0%,54,95%,3,15%,1,Bears,6.0,2022,81
Kindle Vildor,CB,0,0%,47,82%,0,0%,1,Bears,6.0,2022,81
Justin Jones,DT,0,0%,42,74%,3,15%,1,Bears,6.0,2022,81
Al-Quadin Muhammad,DE,0,0%,37,65%,3,15%,1,Bears,6.0,2022,81
Robert Quinn,LB,0,0%,36,63%,0,0%,1,Bears,6.0,2022,81
Angelo Blackson,DT,0,0%,31,54%,3,15%,1,Bears,6.0,2022,81
Armon Watts,NT,0,0%,27,47%,0,0%,1,Bears,6.0,2022,81
Trevis Gipson,LB,0,0%,25,44%,3,15%,1,Bears,6.0,2022,81
Dominique Robinson,DE,0,0%,17,30%,3,15%,1,Bears,6.0,2022,81
Mike Pennel,NT,0,0%,13,23%,0,0%,1,Bears,6.0,2022,81
Joe Thomas,LB,0,0%,12,21%,19,95%,1,Bears,6.0,2022,81
Jaylon Jones,CB,0,0%,1,2%,16,80%,1,Bears,6.0,2022,81
Jack Sanborn,LB,0,0%,0,0%,16,80%,1,Bears,6.0,2022,81
Josh Blackwell,CB,0,0%,0,0%,16,80%,1,Bears,6.0,2022,81
DeAndre Houston-Carson,FS,0,0%,0,0%,16,80%,1,Bears,6.0,2022,81
Dane Cruikshank,SS,0,0%,0,0%,15,75%,1,Bears,6.0,2022,81
Elijah Hicks,FS,0,0%,0,0%,12,60%,1,Bears,6.0,2022,81
Sterling Weatherford,LB,0,0%,0,0%,12,60%,1,Bears,6.0,2022,81
Patrick Scales,LS,0,0%,0,0%,5,25%,1,Bears,6.0,2022,81
Trenton Gill,P,0,0%,0,0%,5,25%,1,Bears,6.0,2022,81
Cairo Santos,K,0,0%,0,0%,3,15%,1,Bears,6.0,2022,81
Riley Reiff,T,0,0%,0,0%,1,5%,1,Bears,6.0,2022,81
Ja'Tyre Carter,T,0,0%,0,0%,1,5%,1,Bears,6.0,2022,81
