Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,1,Packers,6.0,2022,86
AJ Dillon,RB,1,Packers,6.0,2022,86
Aaron Jones,RB,1,Packers,6.0,2022,86
Romeo Doubs,WR,1,Packers,6.0,2022,86
Allen Lazard,WR,1,Packers,6.0,2022,86
Marcedes Lewis,TE,1,Packers,6.0,2022,86
Josh Myers,OL,1,Packers,6.0,2022,86
Royce Newman,OL,1,Packers,6.0,2022,86
David Bakhtiari,T,1,Packers,6.0,2022,86
Jon Runyan Jr.,G,1,Packers,6.0,2022,86
Elgton Jenkins,G,1,Packers,6.0,2022,86
Kenny Clark,DL,1,Packers,6.0,2022,86
Dean Lowry,DE,1,Packers,6.0,2022,86
Jarran Reed,DT,1,Packers,6.0,2022,86
Quay Walker,LB,1,Packers,6.0,2022,86
Preston Smith,LB,1,Packers,6.0,2022,86
Rashan Gary,LB,1,Packers,6.0,2022,86
De'Vondre Campbell,LB,1,Packers,6.0,2022,86
Eric Stokes,CB,1,Packers,6.0,2022,86
Jaire Alexander,CB,1,Packers,6.0,2022,86
Darnell Savage Jr.,S,1,Packers,6.0,2022,86
Adrian Amos,S,1,Packers,6.0,2022,86
