Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA,week,year,game_id
2.0,0:29,,,DAL 35,3.0,20.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,6.0,2022,93
2.0,0:29,1.0,10.0,PHI 25,3.0,20.0,Kenneth Gainwell up the middle for 3 yards (tackle by Jayron Kearse),0.61,0.47,6.0,2022,93
3.0,15:00,,,DAL 35,3.0,20.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,6.0,2022,93
3.0,15:00,1.0,10.0,PHI 25,3.0,20.0,Jalen Hurts pass complete short right to Dallas Goedert for 14 yards (tackle by Malik Hooker),0.61,1.53,6.0,2022,93
3.0,14:19,1.0,10.0,PHI 39,3.0,20.0,Miles Sanders up the middle for 1 yard (tackle by DeMarcus Lawrence and Dorance Armstrong),1.53,1.12,6.0,2022,93
3.0,13:33,2.0,9.0,PHI 40,3.0,20.0,Jalen Hurts pass incomplete deep right intended for Dallas Goedert,1.12,0.43,6.0,2022,93
3.0,13:26,3.0,9.0,PHI 40,3.0,20.0,Jalen Hurts sacked by Donovan Wilson for no gain,0.43,-0.72,6.0,2022,93
3.0,12:59,4.0,9.0,PHI 40,3.0,20.0,"Arryn Siposs punts 54 yards, returned by KaVontae Turpin for 15 yards (tackle by Zach Pascal)",-0.72,-0.34,6.0,2022,93
3.0,12:47,1.0,10.0,DAL 21,3.0,20.0,Tony Pollard right tackle for 2 yards (tackle by Javon Hargrave and T.J. Edwards),0.34,0.07,6.0,2022,93
3.0,12:23,2.0,8.0,DAL 23,3.0,20.0,Cooper Rush pass complete short left to Jake Ferguson for 9 yards (tackle by T.J. Edwards),0.07,1.07,6.0,2022,93
3.0,11:56,1.0,10.0,DAL 32,3.0,20.0,Tony Pollard up the middle for 8 yards (tackle by Fletcher Cox and T.J. Edwards),1.07,1.61,6.0,2022,93
3.0,11:22,2.0,2.0,DAL 40,3.0,20.0,Tony Pollard left guard for 3 yards (tackle by C.J. Gardner-Johnson and Josh Sweat),1.61,1.8,6.0,2022,93
3.0,10:56,1.0,10.0,DAL 43,3.0,20.0,Cooper Rush pass complete short left to Sean McKeon for 10 yards (tackle by K'Von Wallace),1.8,2.46,6.0,2022,93
3.0,10:28,1.0,10.0,PHI 47,3.0,20.0,Cooper Rush pass complete to Jake Ferguson for 22 yards (tackle by T.J. Edwards),2.46,3.91,6.0,2022,93
3.0,9:47,1.0,10.0,PHI 25,3.0,20.0,Tony Pollard left end for 5 yards (tackle by T.J. Edwards and Kyzir White),3.91,4.04,6.0,2022,93
3.0,9:05,2.0,5.0,PHI 20,3.0,20.0,Ezekiel Elliott up the middle for 6 yards (tackle by Fletcher Cox and K'Von Wallace),4.04,4.65,6.0,2022,93
3.0,8:26,1.0,10.0,PHI 14,9.0,20.0,"Ezekiel Elliott right tackle for 14 yards, touchdown",4.65,7.0,6.0,2022,93
3.0,8:19,,,PHI 15,10.0,20.0,Brett Maher kicks extra point good,0.0,0.0,6.0,2022,93
3.0,8:19,,,DAL 35,10.0,20.0,"Brett Maher kicks off 65 yards, touchback.. Penalty on Sam Williams: Offensive Offside, 5 yards (accepted)",0.0,0.94,6.0,2022,93
3.0,8:19,1.0,10.0,PHI 30,10.0,20.0,Jalen Hurts pass incomplete short right intended for A.J. Brown (defended by Anthony Brown),0.94,0.39,6.0,2022,93
3.0,8:10,2.0,10.0,PHI 30,10.0,20.0,"Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by Micah Parsons). Penalty on Micah Parsons: Unsportsmanlike Conduct / Defense, 15 yards (accepted)",0.39,1.93,6.0,2022,93
3.0,8:10,1.0,10.0,PHI 45,10.0,20.0,Miles Sanders left tackle for 3 yards (tackle by Neville Gallimore),1.93,1.79,6.0,2022,93
3.0,7:31,2.0,7.0,PHI 48,10.0,20.0,Jalen Hurts pass incomplete short left,1.79,1.09,6.0,2022,93
3.0,7:26,3.0,7.0,PHI 48,10.0,20.0,Jalen Hurts sacked by Dante Fowler for -12 yards,1.09,-0.98,6.0,2022,93
3.0,6:58,4.0,19.0,PHI 36,10.0,20.0,"Arryn Siposs punts 59 yards, returned by KaVontae Turpin for 9 yards (tackle by Arryn Siposs). Penalty on Kelvin Joseph: Offensive Holding, 7 yards (accepted)",-0.98,0.38,6.0,2022,93
3.0,6:46,1.0,10.0,DAL 7,10.0,20.0,Cooper Rush pass incomplete short left intended for CeeDee Lamb,-0.38,-0.78,6.0,2022,93
3.0,6:43,2.0,10.0,DAL 7,10.0,20.0,Ezekiel Elliott left end for 8 yards (tackle by Kyzir White and Fletcher Cox),-0.78,-0.48,6.0,2022,93
3.0,6:15,3.0,2.0,DAL 15,10.0,20.0,Ezekiel Elliott right guard for 6 yards (tackle by Kyzir White),-0.48,0.34,6.0,2022,93
3.0,5:41,1.0,10.0,DAL 21,10.0,20.0,Cooper Rush pass complete short left to Michael Gallup for 9 yards (tackle by James Bradberry),0.34,1.02,6.0,2022,93
3.0,5:06,2.0,1.0,DAL 30,10.0,20.0,Cooper Rush pass incomplete short right intended for Jake Ferguson,1.02,0.3,6.0,2022,93
3.0,5:00,3.0,1.0,DAL 30,10.0,20.0,Ezekiel Elliott left end for 6 yards (tackle by K'Von Wallace),0.3,1.33,6.0,2022,93
3.0,4:28,1.0,10.0,DAL 36,10.0,20.0,Tony Pollard right guard for 1 yard (tackle by T.J. Edwards and Milton Williams),1.33,0.93,6.0,2022,93
3.0,3:55,2.0,9.0,DAL 37,10.0,20.0,Cooper Rush pass complete short left to CeeDee Lamb for 13 yards (tackle by James Bradberry),0.93,2.26,6.0,2022,93
3.0,3:10,1.0,10.0,DAL 50,10.0,20.0,Tony Pollard left tackle for 3 yards (tackle by Marlon Tuipulotu and K'Von Wallace),2.26,2.12,6.0,2022,93
3.0,2:46,2.0,7.0,PHI 47,10.0,20.0,Cooper Rush pass complete short right to Noah Brown for 10 yards (tackle by T.J. Edwards),2.12,3.12,6.0,2022,93
3.0,2:08,1.0,10.0,PHI 37,10.0,20.0,CeeDee Lamb right end for 1 yard (tackle by Brandon Graham and T.J. Edwards),3.12,2.71,6.0,2022,93
3.0,1:21,2.0,9.0,PHI 36,10.0,20.0,Cooper Rush pass complete to CeeDee Lamb for 16 yards (tackle by T.J. Edwards),2.71,4.24,6.0,2022,93
3.0,1:01,1.0,10.0,PHI 20,10.0,20.0,Ezekiel Elliott left tackle for 1 yard (tackle by Kyzir White and T.J. Edwards),4.24,3.82,6.0,2022,93
3.0,0:20,2.0,9.0,PHI 19,10.0,20.0,"Cooper Rush pass incomplete deep left intended for Peyton Hendershot. Penalty on Peyton Hendershot: Illegal Motion, 5 yards (accepted) (no play)",3.82,3.15,6.0,2022,93
3.0,0:15,2.0,14.0,PHI 24,10.0,20.0,Ezekiel Elliott up the middle for 12 yards (tackle by Haason Reddick),3.15,4.34,6.0,2022,93
4.0,15:00,3.0,2.0,PHI 12,10.0,20.0,"Cooper Rush pass complete short right to Jake Ferguson for no gain. Penalty on Darius Slay: Illegal Contact, 5 yards (accepted) (no play)",4.34,5.6,6.0,2022,93
4.0,14:45,1.0,7.0,PHI 7,16.0,20.0,"Cooper Rush pass complete short right to Jake Ferguson for 7 yards, touchdown",5.6,7.0,6.0,2022,93
4.0,14:39,,,PHI 15,17.0,20.0,Brett Maher kicks extra point good,0.0,0.0,6.0,2022,93
4.0,14:39,,,DAL 35,17.0,20.0,"Brett Maher kicks off 65 yards, touchback.",0.0,0.61,6.0,2022,93
4.0,14:39,1.0,10.0,PHI 25,17.0,20.0,Miles Sanders right guard for 13 yards (tackle by Jourdan Lewis and Malik Hooker),0.61,1.47,6.0,2022,93
4.0,14:05,1.0,10.0,PHI 38,17.0,20.0,Miles Sanders left guard for 5 yards (tackle by Chauncey Golston),1.47,1.6,6.0,2022,93
4.0,13:17,2.0,5.0,PHI 43,17.0,20.0,Miles Sanders up the middle for 1 yard (tackle by Trysten Hill and Trevon Diggs),1.6,1.02,6.0,2022,93
4.0,12:33,3.0,4.0,PHI 44,17.0,20.0,Jalen Hurts scrambles up the middle for 5 yards (tackle by Donovan Wilson and Anthony Barr),1.02,2.19,6.0,2022,93
4.0,11:32,1.0,10.0,PHI 49,17.0,20.0,Boston Scott left end for 5 yards (tackle by DeMarcus Lawrence),2.19,2.32,6.0,2022,93
4.0,11:04,2.0,5.0,DAL 46,17.0,20.0,Jalen Hurts pass complete short right to Miles Sanders for 1 yard (tackle by Anthony Brown),2.32,1.75,6.0,2022,93
4.0,10:31,3.0,4.0,DAL 45,17.0,20.0,Kenneth Gainwell left guard for 5 yards (tackle by Dante Fowler),1.75,2.92,6.0,2022,93
4.0,9:45,1.0,10.0,DAL 40,17.0,20.0,Kenneth Gainwell left guard for 6 yards (tackle by Malik Hooker and Micah Parsons),2.92,3.18,6.0,2022,93
4.0,9:19,2.0,4.0,DAL 34,17.0,20.0,Jalen Hurts right end for 3 yards (tackle by Quinton Bohanna),3.18,2.87,6.0,2022,93
4.0,8:57,3.0,1.0,DAL 31,17.0,20.0,Jalen Hurts up the middle for 2 yards (tackle by Donovan Wilson),2.87,3.64,6.0,2022,93
4.0,8:17,1.0,10.0,DAL 29,17.0,20.0,Miles Sanders right tackle for no gain (tackle by DeMarcus Lawrence),3.64,3.1,6.0,2022,93
4.0,7:44,2.0,10.0,DAL 29,17.0,20.0,Jalen Hurts pass complete short right to A.J. Brown for 22 yards (tackle by Micah Parsons),3.1,5.6,6.0,2022,93
4.0,7:06,1.0,7.0,DAL 7,17.0,26.0,"Jalen Hurts pass complete short right to DeVonta Smith for 7 yards, touchdown",5.6,7.0,6.0,2022,93
4.0,7:02,,,DAL 15,17.0,26.0,"Penalty on Trevon Diggs: Unsportsmanlike Conduct / Defense, 1 yard (accepted) (no play)",0.0,1.0,6.0,2022,93
4.0,7:02,,,DAL 1,17.0,26.0,"Two Point Attempt: Miles Sanders rushes, conversion fails.",1.0,-1.0,6.0,2022,93
4.0,7:02,,,PHI 35,17.0,26.0,"Jake Elliott kicks off 65 yards, touchback.",0.0,0.61,6.0,2022,93
4.0,7:02,1.0,10.0,DAL 25,17.0,26.0,Cooper Rush pass complete short left to Jake Ferguson for 2 yards (tackle by Kyzir White),0.61,0.33,6.0,2022,93
4.0,6:28,2.0,8.0,DAL 27,17.0,26.0,Ezekiel Elliott left end for 11 yards (tackle by Javon Hargrave),0.33,1.47,6.0,2022,93
4.0,5:52,1.0,10.0,DAL 38,17.0,26.0,Ezekiel Elliott right end for 2 yards (tackle by T.J. Edwards),1.47,1.19,6.0,2022,93
4.0,5:16,2.0,8.0,DAL 40,17.0,26.0,Cooper Rush pass deep left intended for CeeDee Lamb is intercepted by C.J. Gardner-Johnson at PHI-32 and returned for 15 yards (tackle by Noah Brown),1.19,-2.06,6.0,2022,93
4.0,5:03,1.0,10.0,PHI 47,17.0,26.0,Miles Sanders left tackle for 9 yards (tackle by Malik Hooker),2.06,2.73,6.0,2022,93
4.0,4:24,2.0,1.0,DAL 44,17.0,26.0,"Jalen Hurts up the middle for no gain. Penalty on Osa Odighizuwa: Defensive Offside, 5 yards (accepted) (no play)",2.73,2.98,6.0,2022,93
4.0,4:20,1.0,10.0,DAL 39,17.0,26.0,Jalen Hurts right end for 5 yards (tackle by DeMarcus Lawrence),2.98,3.12,6.0,2022,93
4.0,3:34,2.0,5.0,DAL 34,17.0,26.0,Miles Sanders left tackle for -2 yards (tackle by DeMarcus Lawrence),3.12,2.15,6.0,2022,93
4.0,2:50,3.0,7.0,DAL 36,17.0,26.0,"Jalen Hurts aborted snap, recovered by Jalen Hurts at DAL-41 and returned for -6 yards Jalen Hurts for no gain",2.15,0.46,6.0,2022,93
4.0,2:46,,,,,,Timeout #1 by Dallas Cowboys,,,6.0,2022,93
4.0,2:46,4.0,13.0,DAL 42,17.0,26.0,Arryn Siposs punts 30 yards out of bounds,0.46,0.35,6.0,2022,93
4.0,2:39,1.0,10.0,DAL 12,17.0,26.0,Cooper Rush pass incomplete short middle intended for Peyton Hendershot (defended by T.J. Edwards),-0.35,-0.78,6.0,2022,93
4.0,2:35,2.0,10.0,DAL 12,17.0,26.0,Cooper Rush pass complete short right to Peyton Hendershot for 11 yards (tackle by Marcus Epps),-0.78,0.48,6.0,2022,93
4.0,2:11,1.0,10.0,DAL 23,17.0,26.0,Cooper Rush pass incomplete short right intended for Noah Brown,0.48,-0.07,6.0,2022,93
4.0,2:05,2.0,10.0,DAL 23,17.0,26.0,Cooper Rush pass complete short right to CeeDee Lamb for 7 yards (tackle by Avonte Maddox and Darius Slay),-0.07,0.17,6.0,2022,93
4.0,2:00,3.0,3.0,DAL 30,17.0,26.0,Cooper Rush pass complete short right to Ezekiel Elliott for 5 yards (tackle by Marcus Epps),0.17,1.27,6.0,2022,93
4.0,1:56,1.0,10.0,DAL 35,17.0,26.0,Cooper Rush pass incomplete deep right,1.27,0.72,6.0,2022,93
4.0,1:49,2.0,10.0,DAL 35,17.0,26.0,Cooper Rush pass complete short left to CeeDee Lamb for 24 yards (tackle by Marcus Epps),0.72,2.85,6.0,2022,93
4.0,1:25,1.0,10.0,PHI 41,17.0,26.0,Cooper Rush pass incomplete short middle intended for Tony Pollard,2.85,2.31,6.0,2022,93
4.0,1:22,2.0,10.0,PHI 41,17.0,26.0,Cooper Rush pass incomplete short right intended for Michael Gallup (defended by Darius Slay),2.31,1.62,6.0,2022,93
4.0,1:17,3.0,10.0,PHI 41,17.0,26.0,Cooper Rush pass incomplete short right intended for KaVontae Turpin,1.62,0.53,6.0,2022,93
4.0,1:13,4.0,10.0,PHI 41,17.0,26.0,Brett Maher 59 yard field goal no good,0.53,-2.19,6.0,2022,93
4.0,1:08,1.0,10.0,PHI 49,17.0,26.0,Miles Sanders up the middle for 2 yards (tackle by Malik Hooker),2.19,1.92,6.0,2022,93
4.0,1:04,,,,,,Timeout #2 by Dallas Cowboys,,,6.0,2022,93
