Player,Pos,home_team,team,week,year,game_id
Cooper Rush,QB,0,Cowboys,6.0,2022,93
Ezekiel Elliott,RB,0,Cowboys,6.0,2022,93
Noah Brown,WR,0,Cowboys,6.0,2022,93
Michael Gallup,WR,0,Cowboys,6.0,2022,93
CeeDee Lamb,WR,0,Cowboys,6.0,2022,93
Jake Ferguson,TE,0,Cowboys,6.0,2022,93
Tyler Smith,OL,0,Cowboys,6.0,2022,93
Terence Steele,T,0,Cowboys,6.0,2022,93
Connor McGovern,G,0,Cowboys,6.0,2022,93
Zack Martin,G,0,Cowboys,6.0,2022,93
Tyler Biadasz,C,0,Cowboys,6.0,2022,93
DeMarcus Lawrence,DE,0,Cowboys,6.0,2022,93
Dorance Armstrong Jr.,DE,0,Cowboys,6.0,2022,93
Osa Odighizuwa,DT,0,Cowboys,6.0,2022,93
Quinton Bohanna,DT,0,Cowboys,6.0,2022,93
Micah Parsons,LB,0,Cowboys,6.0,2022,93
Leighton Vander Esch,LB,0,Cowboys,6.0,2022,93
Jourdan Lewis,CB,0,Cowboys,6.0,2022,93
Trevon Diggs,CB,0,Cowboys,6.0,2022,93
Anthony Brown,CB,0,Cowboys,6.0,2022,93
Jayron Kearse,S,0,Cowboys,6.0,2022,93
Donovan Wilson,S,0,Cowboys,6.0,2022,93
