Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Antoine Winfield Jr.,TAM,0,0,0,0,0,1.0,5,5,0,2,1,0,0,0,0,6.0,2022,89
Carl Nassib,TAM,0,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0,6.0,2022,89
Lavonte David,TAM,0,0,0,0,0,0.0,12,7,5,1,0,0,0,0,0,6.0,2022,89
Devin White,TAM,0,0,0,0,1,0.0,8,4,4,0,0,0,0,0,0,6.0,2022,89
Jamel Dean,TAM,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,6.0,2022,89
Dee Delaney,TAM,0,0,0,0,0,0.0,5,4,1,1,0,0,0,0,0,6.0,2022,89
Shaquil Barrett,TAM,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,6.0,2022,89
Carlton Davis,TAM,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,6.0,2022,89
Keanu Neal,TAM,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,6.0,2022,89
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,6.0,2022,89
William Gholston,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,6.0,2022,89
Ko Kieft,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2022,89
Anthony Nelson,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2022,89
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2022,89
Vita Vea,TAM,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,6.0,2022,89
Genard Avery,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Zyon McCollum,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Scott Miller,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Cade Otton,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Deadrin Senat,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Rachaad White,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Chris Godwin,TAM,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0,2022,89
Cameron Heyward,PIT,0,0,0,0,0,1.0,3,2,1,1,2,0,0,0,0,6.0,2022,89
Alex Highsmith,PIT,0,0,0,0,1,1.0,1,1,0,0,1,0,0,0,1,6.0,2022,89
Terrell Edmunds,PIT,0,0,0,0,0,0.0,10,6,4,1,0,0,0,0,0,6.0,2022,89
Myles Jack,PIT,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,6.0,2022,89
Devin Bush Jr.,PIT,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,6.0,2022,89
Tre Norwood,PIT,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,6.0,2022,89
Malik Reed,PIT,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,6.0,2022,89
Robert Spillane,PIT,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0,6.0,2022,89
Josh Jackson,PIT,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,6.0,2022,89
Larry Ogunjobi,PIT,0,0,0,0,0,0.0,4,3,1,1,2,0,0,0,0,6.0,2022,89
Arthur Maulet,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,6.0,2022,89
James Pierre,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,6.0,2022,89
Chris Wormley,PIT,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,6.0,2022,89
Isaiahh Loudermilk,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2022,89
Montravius Adams,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Marcus Allen,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Tyson Alualu,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Miles Boykin,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Miles Killebrew,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2022,89
Gunner Olszewski,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Elijah Riley,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Jaylen Warren,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Derek Watt,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2022,89
Mitchell Trubisky,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0,2022,89
