Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Cooper Rush,DAL,18,38,181,1,3,0,0,24,37.3,6.0,2022,93
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Noah Brown,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Sean McKeon,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,6.0,2022,93
Jalen Hurts,PHI,15,25,155,2,0,4,23,22,104.6,6.0,2022,93
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
Boston Scott,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,6.0,2022,93
