#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 25,3,0:58,1,Punt,0,Buccaneers,6.0,2022,89
2,1,7:38,TAM 28,12,4:48,60,Field Goal,0,Buccaneers,6.0,2022,89
3,1,1:25,TAM 46,11,5:24,45,Field Goal,0,Buccaneers,6.0,2022,89
4,2,4:07,TAM 25,3,1:25,8,Punt,0,Buccaneers,6.0,2022,89
5,2,2:02,TAM 25,5,1:16,9,Punt,0,Buccaneers,6.0,2022,89
6,2,0:23,TAM 49,4,0:23,15,Field Goal,0,Buccaneers,6.0,2022,89
7,3,13:55,TAM 25,14,6:31,69,Field Goal,0,Buccaneers,6.0,2022,89
8,3,4:14,TAM 15,3,2:07,9,Punt,0,Buccaneers,6.0,2022,89
9,3,0:30,TAM 17,3,1:52,8,Punt,0,Buccaneers,6.0,2022,89
10,4,9:55,TAM 27,14,5:17,73,Touchdown,0,Buccaneers,6.0,2022,89
