Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Quincy Williams,NYJ,0,8,7,87.5%,47.0,6.7,5.9,0.0,91.1,5.0,40.0,7.0,0,0,0,0.0,0,14,0,0.0%,6.0,2022,86
C.J. Mosley,NYJ,0,8,6,75.0%,37.0,6.2,4.6,0.0,83.9,0.1,-13.0,50.0,1,0,0,0.0,0,11,0,0.0%,6.0,2022,86
Michael Carter II,NYJ,0,8,4,50.0%,30.0,7.5,3.8,0.0,59.4,5.5,12.0,18.0,0,0,0,0.0,0,5,0,0.0%,6.0,2022,86
D.J. Reed,NYJ,0,4,3,75.0%,27.0,9.0,6.8,0.0,92.7,12.8,11.0,16.0,0,0,0,0.0,0,3,1,25.0%,6.0,2022,86
Jordan Whitehead,NYJ,0,3,2,66.7%,23.0,11.5,7.7,0.0,89.6,9.0,22.0,1.0,0,0,0,0.0,0,7,0,0.0%,6.0,2022,86
Sauce Gardner,NYJ,0,7,2,28.6%,22.0,11.0,3.1,0.0,40.2,12.0,16.0,6.0,0,0,0,0.0,0,3,0,0.0%,6.0,2022,86
Kwon Alexander,NYJ,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,13.5,5.0,3.0,0,0,0,0.0,0,1,0,0.0%,6.0,2022,86
Lamarcus Joyner,NYJ,0,2,1,50.0%,35.0,35.0,17.5,0.0,95.8,16.0,33.0,2.0,1,0,0,0.0,0,4,0,0.0%,6.0,2022,86
Brandin Echols,NYJ,0,2,1,50.0%,25.0,25.0,12.5,1.0,135.4,34.5,24.0,1.0,0,0,0,0.0,0,1,0,0.0%,6.0,2022,86
Quinnen Williams,NYJ,0,0,0,,,,,,,,,,0,0,1,2.0,3,5,0,0.0%,6.0,2022,86
John Franklin-Myers,NYJ,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%,6.0,2022,86
Bryce Huff,NYJ,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,,6.0,2022,86
Jacob Martin,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,6.0,2022,86
Sheldon Rankins,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,6.0,2022,86
Carl Lawson,NYJ,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%,6.0,2022,86
Jaire Alexander,GNB,0,6,2,33.3%,17.0,8.5,2.8,0.0,42.4,6.5,13.0,4.0,0,0,0,0.0,0,3,0,0.0%,6.0,2022,86
Eric Stokes,GNB,0,2,2,100.0%,47.0,23.5,23.5,0.0,118.7,19.5,39.0,8.0,1,0,0,0.0,0,3,0,0.0%,6.0,2022,86
Adrian Amos,GNB,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,3.0,3.0,0.0,1,1,0,0.0,1,7,0,0.0%,6.0,2022,86
De'Vondre Campbell,GNB,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,-5.0,-5.0,19.0,1,0,0,0.0,0,8,0,0.0%,6.0,2022,86
Quay Walker,GNB,0,3,1,33.3%,3.0,3.0,1.0,0.0,42.4,0.3,-5.0,8.0,2,0,0,0.0,0,6,0,0.0%,6.0,2022,86
Darnell Savage Jr.,GNB,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,10.5,7.0,1.0,0,0,0,0.0,0,3,0,0.0%,6.0,2022,86
Rasul Douglas,GNB,0,2,1,50.0%,18.0,18.0,9.0,0.0,81.2,3.5,7.0,11.0,1,0,0,0.0,0,2,1,33.3%,6.0,2022,86
Preston Smith,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,6.0,2022,86
Rashan Gary,GNB,0,0,0,,,,,,,,,,2,0,0,1.0,1,4,0,0.0%,6.0,2022,86
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,1,0,0,1.0,1,2,0,0.0%,6.0,2022,86
David Bakhtiari,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,6.0,2022,86
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%,6.0,2022,86
