Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Stefon Diggs,BUF,13,10,148,1,8.0,96,9.6,52,5.2,8.7,0,,0,0.0,0,139.3,6.0,2022,92
Devin Singletary,BUF,5,4,22,0,2.0,1,0.3,21,5.3,0.2,0,,0,0.0,0,85.0,6.0,2022,92
Gabriel Davis,BUF,6,3,74,1,3.0,65,21.7,9,3.0,16.5,0,,0,0.0,0,134.7,6.0,2022,92
Reggie Gilliam,BUF,3,3,18,0,1.0,2,0.7,16,5.3,0.7,0,,0,0.0,0,91.7,6.0,2022,92
Dawson Knox,BUF,3,3,37,1,2.0,35,11.7,2,0.7,11.7,0,,0,0.0,0,157.6,6.0,2022,92
Isaiah McKenzie,BUF,5,2,9,0,,7,3.5,2,1.0,5.8,0,,0,0.0,0,47.9,6.0,2022,92
Tommy Sweeney,BUF,1,1,7,0,1.0,-1,-1.0,8,8.0,-1.0,0,,0,0.0,0,95.8,6.0,2022,92
Khalil Shakir,BUF,2,1,14,0,1.0,4,4.0,10,10.0,1.0,0,,0,0.0,0,72.9,6.0,2022,92
Travis Kelce,KAN,10,8,108,0,6.0,74,9.3,34,4.3,9.2,1,8.0,0,0.0,0,111.7,6.0,2022,92
JuJu Smith-Schuster,KAN,5,5,113,1,4.0,35,7.0,78,15.6,7.0,1,5.0,0,0.0,0,158.3,6.0,2022,92
Jerick McKinnon,KAN,3,3,29,0,1.0,-2,-0.7,31,10.3,-0.7,0,,0,0.0,0,106.9,6.0,2022,92
Mecole Hardman,KAN,4,3,42,1,3.0,24,8.0,18,6.0,5.0,0,,0,0.0,0,147.9,6.0,2022,92
Noah Gray,KAN,3,3,13,0,,6,2.0,7,2.3,2.0,0,,0,0.0,0,84.7,6.0,2022,92
Isiah Pacheco,KAN,2,2,9,0,1.0,-9,-4.5,18,9.0,-4.5,0,,0,0.0,0,85.4,6.0,2022,92
Skyy Moore,KAN,3,1,24,0,1.0,11,11.0,13,13.0,7.0,0,,0,0.0,1,23.6,6.0,2022,92
Michael Burton,KAN,1,0,0,0,,0,,0,,-5.0,0,,1,100.0,0,39.6,6.0,2022,92
Marquez Valdes-Scantling,KAN,3,0,0,0,,0,,0,,7.0,0,,0,0.0,1,0.0,6.0,2022,92
Justin Watson,KAN,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6,6.0,2022,92
