0,1,week,year,game_id
Won Toss,Saints (deferred),6.0,2022,83
Roof,dome,6.0,2022,83
Surface,sportturf,6.0,2022,83
Duration,2:58,6.0,2022,83
Attendance,70004,6.0,2022,83
Vegas Line,Cincinnati Bengals -3.0,6.0,2022,83
Over/Under,43.0 (over),6.0,2022,83
