Player,Pos,home_team,team,week,year,game_id
Daniel Jones,QB,1,Giants,6.0,2022,88
Saquon Barkley,RB,1,Giants,6.0,2022,88
Chris Myarick,FB,1,Giants,6.0,2022,88
Marcus Johnson,WR,1,Giants,6.0,2022,88
Darius Slayton,WR,1,Giants,6.0,2022,88
Daniel Bellinger,TE,1,Giants,6.0,2022,88
Jon Feliciano,OL,1,Giants,6.0,2022,88
Mark Glowinski,OL,1,Giants,6.0,2022,88
Andrew Thomas,T,1,Giants,6.0,2022,88
Evan Neal,T,1,Giants,6.0,2022,88
Ben Bredeson,G,1,Giants,6.0,2022,88
Nick Williams,DL,1,Giants,6.0,2022,88
Leonard Williams,DL,1,Giants,6.0,2022,88
Dexter Lawrence,DL,1,Giants,6.0,2022,88
Kayvon Thibodeaux,OLB,1,Giants,6.0,2022,88
Jihad Ward,OLB,1,Giants,6.0,2022,88
Tae Crowder,LB,1,Giants,6.0,2022,88
Adoree' Jackson,CB,1,Giants,6.0,2022,88
Fabian Moreau,DB,1,Giants,6.0,2022,88
Xavier McKinney,S,1,Giants,6.0,2022,88
Julian Love,S,1,Giants,6.0,2022,88
Dane Belton,S,1,Giants,6.0,2022,88
