Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Corey Davis,NYJ,4,2,52,0,2.0,46,23.0,6,3.0,15.0,0,,0,0.0,0,95.8,6.0,2022,86
Breece Hall,NYJ,2,2,5,0,0.0,-6,-3.0,11,5.5,-3.0,0,,0,0.0,0,79.2,6.0,2022,86
C.J. Uzomah,NYJ,2,2,17,0,1.0,-2,-1.0,19,9.5,-1.0,0,,0,0.0,0,102.1,6.0,2022,86
Braxton Berrios,NYJ,1,1,6,0,0.0,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,6.0,2022,86
Michael Carter,NYJ,1,1,6,0,0.0,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7,6.0,2022,86
Tyler Conklin,NYJ,2,1,16,0,1.0,8,8.0,8,8.0,7.0,0,,0,0.0,0,77.1,6.0,2022,86
Garrett Wilson,NYJ,5,1,8,0,,7,7.0,1,1.0,6.6,0,,1,20.0,0,39.6,6.0,2022,86
Robert Tonyan,GNB,12,10,90,0,4.0,63,6.3,27,2.7,7.8,0,,0,0.0,0,97.9,6.0,2022,86
AJ Dillon,GNB,6,4,11,0,0.0,0,0.0,11,2.8,-0.2,0,,2,33.3,0,70.1,6.0,2022,86
Romeo Doubs,GNB,9,4,21,0,,11,2.8,10,2.5,12.6,0,,1,11.1,0,51.6,6.0,2022,86
Allen Lazard,GNB,9,4,76,1,3.0,67,16.8,9,2.3,18.0,0,,1,11.1,0,111.3,6.0,2022,86
Aaron Jones,GNB,4,3,25,0,1.0,-4,-1.3,29,9.7,-1.8,0,,1,25.0,0,90.6,6.0,2022,86
Randall Cobb,GNB,1,1,8,0,,-1,-1.0,9,9.0,-1.0,0,,0,0.0,0,100.0,6.0,2022,86
Josiah Deguara,GNB,1,1,9,0,,4,4.0,5,5.0,4.0,0,,0,0.0,0,104.2,6.0,2022,86
Amari Rodgers,GNB,1,1,14,0,1.0,10,10.0,4,4.0,10.0,0,,0,0.0,0,118.7,6.0,2022,86
Juwann Winfree,GNB,1,0,0,0,,0,,0,,1.0,0,,1,100.0,0,39.6,6.0,2022,86
