Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Mark Andrews,BAL,11,7,106,1,7.0,89,12.7,17,2.4,13.8,0,,3,27.3,0,125.6,6.0,2022,88
Demarcus Robinson,BAL,5,3,27,0,1.0,18,6.0,9,3.0,10.8,0,,1,20.0,0,74.6,6.0,2022,88
Isaiah Likely,BAL,4,2,30,0,2.0,17,8.5,13,6.5,6.5,0,,0,0.0,0,75.0,6.0,2022,88
Josh Oliver,BAL,3,2,21,0,1.0,21,10.5,0,0.0,8.3,0,,1,33.3,0,86.8,6.0,2022,88
Kenyan Drake,BAL,2,1,8,0,1.0,-4,-4.0,12,12.0,-2.0,0,,0,0.0,0,60.4,6.0,2022,88
Devin Duvernay,BAL,5,1,14,0,1.0,-2,-2.0,16,16.0,11.0,0,,0,0.0,0,39.6,6.0,2022,88
Tylan Wallace,BAL,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,6.0,2022,88
Patrick Ricard,BAL,1,0,0,0,,0,,0,,13.0,0,,0,0.0,1,0.0,6.0,2022,88
Daniel Bellinger,NYG,5,5,38,1,3.0,15,3.0,23,4.6,3.0,0,,0,0.0,0,137.9,6.0,2022,88
Saquon Barkley,NYG,3,3,12,0,0.0,9,3.0,3,1.0,3.0,0,,0,0.0,0,83.3,6.0,2022,88
Wan'Dale Robinson,NYG,4,3,37,1,3.0,24,8.0,13,4.3,9.0,0,,0,0.0,0,142.7,6.0,2022,88
Matt Breida,NYG,2,2,17,0,1.0,9,4.5,8,4.0,4.5,0,,0,0.0,0,102.1,6.0,2022,88
Richie James,NYG,2,2,18,0,,8,4.0,10,5.0,4.0,0,,0,0.0,0,104.2,6.0,2022,88
Marcus Johnson,NYG,4,2,25,0,2.0,12,6.0,13,6.5,12.0,0,,0,0.0,0,69.8,6.0,2022,88
David Sills,NYG,2,1,8,0,1.0,1,1.0,7,7.0,3.5,0,,0,0.0,0,60.4,6.0,2022,88
Darius Slayton,NYG,3,1,18,0,1.0,17,17.0,1,1.0,12.0,0,,1,33.3,0,54.9,6.0,2022,88
