Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jimmy Garoppolo,SFO,29,41,296,15,36.6,313,7.6,84,2.9,2.0,212,7.3,3,7.3%,3,7.3%,0,5,0,4,4,9.5%,1,6.0,6.0,2022,82
Marcus Mariota,ATL,13,14,129,7,43.8,77,5.5,72,5.5,5.1,57,4.4,0,0.0%,1,7.1%,2,2,0,0,2,11.8%,1,15.0,6.0,2022,82
