Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Shaq Mason,G,72,100%,0,0%,4,14%,0,Buccaneers,6.0,2022,89
Tristan Wirfs,T,72,100%,0,0%,4,14%,0,Buccaneers,6.0,2022,89
Luke Goedeke,G,72,100%,0,0%,4,14%,0,Buccaneers,6.0,2022,89
Donovan Smith,T,72,100%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Robert Hainsey,C,72,100%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Tom Brady,QB,72,100%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Mike Evans,WR,69,96%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Chris Godwin,WR,64,89%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Leonard Fournette,RB,59,82%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Russell Gage,WR,55,76%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Cade Otton,TE,40,56%,0,0%,5,18%,0,Buccaneers,6.0,2022,89
Cameron Brate,TE,34,47%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Ko Kieft,TE,18,25%,0,0%,19,68%,0,Buccaneers,6.0,2022,89
Rachaad White,RB,16,22%,0,0%,10,36%,0,Buccaneers,6.0,2022,89
Scott Miller,WR,2,3%,0,0%,8,29%,0,Buccaneers,6.0,2022,89
Breshad Perriman,WR,2,3%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
Fred Johnson,T,1,1%,0,0%,4,14%,0,Buccaneers,6.0,2022,89
Jamel Dean,CB,0,0%,64,100%,10,36%,0,Buccaneers,6.0,2022,89
Keanu Neal,FS,0,0%,64,100%,9,32%,0,Buccaneers,6.0,2022,89
Carlton Davis,CB,0,0%,64,100%,5,18%,0,Buccaneers,6.0,2022,89
Antoine Winfield Jr.,FS,0,0%,64,100%,5,18%,0,Buccaneers,6.0,2022,89
Devin White,LB,0,0%,64,100%,1,4%,0,Buccaneers,6.0,2022,89
Lavonte David,LB,0,0%,64,100%,1,4%,0,Buccaneers,6.0,2022,89
Joe Tryon-Shoyinka,LB,0,0%,54,84%,1,4%,0,Buccaneers,6.0,2022,89
Dee Delaney,CB,0,0%,53,83%,5,18%,0,Buccaneers,6.0,2022,89
Shaquil Barrett,LB,0,0%,49,77%,1,4%,0,Buccaneers,6.0,2022,89
Vita Vea,NT,0,0%,41,64%,5,18%,0,Buccaneers,6.0,2022,89
Rakeem Nunez-Roches,NT,0,0%,32,50%,9,32%,0,Buccaneers,6.0,2022,89
William Gholston,DE,0,0%,23,36%,8,29%,0,Buccaneers,6.0,2022,89
Logan Hall,DE,0,0%,19,30%,4,14%,0,Buccaneers,6.0,2022,89
Anthony Nelson,LB,0,0%,17,27%,18,64%,0,Buccaneers,6.0,2022,89
Carl Nassib,LB,0,0%,13,20%,4,14%,0,Buccaneers,6.0,2022,89
Deadrin Senat,DT,0,0%,12,19%,0,0%,0,Buccaneers,6.0,2022,89
Genard Avery,LB,0,0%,4,6%,19,68%,0,Buccaneers,6.0,2022,89
Pat O'Connor,DE,0,0%,3,5%,18,64%,0,Buccaneers,6.0,2022,89
K.J. Britt,LB,0,0%,0,0%,23,82%,0,Buccaneers,6.0,2022,89
Anthony Chesley,CB,0,0%,0,0%,16,57%,0,Buccaneers,6.0,2022,89
Nolan Turner,DB,0,0%,0,0%,14,50%,0,Buccaneers,6.0,2022,89
Ke'Shawn Vaughn,RB,0,0%,0,0%,14,50%,0,Buccaneers,6.0,2022,89
Zyon McCollum,CB,0,0%,0,0%,14,50%,0,Buccaneers,6.0,2022,89
Olakunle Fatukasi,LB,0,0%,0,0%,14,50%,0,Buccaneers,6.0,2022,89
Jake Camarda,P,0,0%,0,0%,14,50%,0,Buccaneers,6.0,2022,89
Zach Triner,LS,0,0%,0,0%,9,32%,0,Buccaneers,6.0,2022,89
Jaelon Darden,WR,0,0%,0,0%,5,18%,0,Buccaneers,6.0,2022,89
Ryan Succop,K,0,0%,0,0%,4,14%,0,Buccaneers,6.0,2022,89
Brandon Walton,G,0,0%,0,0%,0,0%,0,Buccaneers,6.0,2022,89
