Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Nate Herbig,G,55,100%,0,0%,6,21%,0,Jets,6.0,2022,86
Alijah Vera-Tucker,G,55,100%,0,0%,6,21%,0,Jets,6.0,2022,86
Laken Tomlinson,G,55,100%,0,0%,6,21%,0,Jets,6.0,2022,86
Zach Wilson,QB,55,100%,0,0%,0,0%,0,Jets,6.0,2022,86
Duane Brown,T,55,100%,0,0%,0,0%,0,Jets,6.0,2022,86
Connor McGovern,C,55,100%,0,0%,0,0%,0,Jets,6.0,2022,86
Corey Davis,WR,47,85%,0,0%,0,0%,0,Jets,6.0,2022,86
C.J. Uzomah,TE,43,78%,0,0%,7,24%,0,Jets,6.0,2022,86
Tyler Conklin,TE,37,67%,0,0%,8,28%,0,Jets,6.0,2022,86
Breece Hall,RB,37,67%,0,0%,0,0%,0,Jets,6.0,2022,86
Elijah Moore,WR,32,58%,0,0%,1,3%,0,Jets,6.0,2022,86
Michael Carter,RB,27,49%,0,0%,0,0%,0,Jets,6.0,2022,86
Garrett Wilson,WR,24,44%,0,0%,0,0%,0,Jets,6.0,2022,86
Braxton Berrios,WR,16,29%,0,0%,8,28%,0,Jets,6.0,2022,86
Jeff Smith,WR,8,15%,0,0%,12,41%,0,Jets,6.0,2022,86
Kenny Yeboah,TE,4,7%,0,0%,26,90%,0,Jets,6.0,2022,86
C.J. Mosley,LB,0,0%,73,100%,3,10%,0,Jets,6.0,2022,86
D.J. Reed,CB,0,0%,73,100%,0,0%,0,Jets,6.0,2022,86
Jordan Whitehead,SS,0,0%,73,100%,0,0%,0,Jets,6.0,2022,86
Lamarcus Joyner,SS,0,0%,73,100%,0,0%,0,Jets,6.0,2022,86
Sauce Gardner,CB,0,0%,65,89%,3,10%,0,Jets,6.0,2022,86
Michael Carter II,CB,0,0%,63,86%,0,0%,0,Jets,6.0,2022,86
Quincy Williams,LB,0,0%,59,81%,0,0%,0,Jets,6.0,2022,86
Carl Lawson,DE,0,0%,54,74%,0,0%,0,Jets,6.0,2022,86
Quinnen Williams,NT,0,0%,49,67%,2,7%,0,Jets,6.0,2022,86
John Franklin-Myers,DE,0,0%,46,63%,0,0%,0,Jets,6.0,2022,86
Sheldon Rankins,DT,0,0%,44,60%,1,3%,0,Jets,6.0,2022,86
Bryce Huff,DE,0,0%,21,29%,4,14%,0,Jets,6.0,2022,86
Kwon Alexander,LB,0,0%,20,27%,0,0%,0,Jets,6.0,2022,86
Nathan Shepherd,DT,0,0%,19,26%,9,31%,0,Jets,6.0,2022,86
Solomon Thomas,DT,0,0%,19,26%,3,10%,0,Jets,6.0,2022,86
Vinny Curry,DE,0,0%,17,23%,3,10%,0,Jets,6.0,2022,86
Jacob Martin,DE,0,0%,13,18%,13,45%,0,Jets,6.0,2022,86
Brandin Echols,CB,0,0%,12,16%,21,72%,0,Jets,6.0,2022,86
Micheal Clemons,DE,0,0%,9,12%,15,52%,0,Jets,6.0,2022,86
Ashtyn Davis,SS,0,0%,1,1%,23,79%,0,Jets,6.0,2022,86
Justin Hardee,CB,0,0%,0,0%,23,79%,0,Jets,6.0,2022,86
Jamien Sherwood,LB,0,0%,0,0%,20,69%,0,Jets,6.0,2022,86
Marcell Harris,LB,0,0%,0,0%,20,69%,0,Jets,6.0,2022,86
Will Parks,FS,0,0%,0,0%,14,48%,0,Jets,6.0,2022,86
Ty Johnson,RB,0,0%,0,0%,14,48%,0,Jets,6.0,2022,86
Greg Zuerlein,K,0,0%,0,0%,12,41%,0,Jets,6.0,2022,86
Braden Mann,P,0,0%,0,0%,12,41%,0,Jets,6.0,2022,86
Thomas Hennessy,LS,0,0%,0,0%,12,41%,0,Jets,6.0,2022,86
Conor McDermott,T,0,0%,0,0%,6,21%,0,Jets,6.0,2022,86
Dan Feeney,G,0,0%,0,0%,6,21%,0,Jets,6.0,2022,86
