Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,6.0,2022,83
Joe Mixon,RB,0,Bengals,6.0,2022,83
Ja'Marr Chase,WR,0,Bengals,6.0,2022,83
Mike Thomas,WR,0,Bengals,6.0,2022,83
Tyler Boyd,WR,0,Bengals,6.0,2022,83
Hayden Hurst,TE,0,Bengals,6.0,2022,83
Cordell Volson,OL,0,Bengals,6.0,2022,83
La'el Collins,T,0,Bengals,6.0,2022,83
Jonah Williams,T,0,Bengals,6.0,2022,83
Alex Cappa,G,0,Bengals,6.0,2022,83
Ted Karras,C,0,Bengals,6.0,2022,83
Trey Hendrickson,DE,0,Bengals,6.0,2022,83
Sam Hubbard,DE,0,Bengals,6.0,2022,83
Josh Tupou,DT,0,Bengals,6.0,2022,83
Zachary Carter,DT,0,Bengals,6.0,2022,83
B.J. Hill,DT,0,Bengals,6.0,2022,83
Logan Wilson,LB,0,Bengals,6.0,2022,83
Germaine Pratt,LB,0,Bengals,6.0,2022,83
Chidobe Awuzie,CB,0,Bengals,6.0,2022,83
Eli Apple,CB,0,Bengals,6.0,2022,83
Vonn Bell,S,0,Bengals,6.0,2022,83
Jessie Bates III,S,0,Bengals,6.0,2022,83
