Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Tom Brady,TAM,0,0,0,0,0,6.0,2022,89
Leonard Fournette,TAM,6,6,38,1,11,6.0,2022,89
Rachaad White,TAM,4,3,11,0,6,6.0,2022,89
Chris Godwin,TAM,12,6,95,0,28,6.0,2022,89
Mike Evans,TAM,4,4,42,0,20,6.0,2022,89
Cade Otton,TAM,3,2,23,0,17,6.0,2022,89
Russell Gage,TAM,4,2,20,0,11,6.0,2022,89
Cameron Brate,TAM,3,2,14,0,8,6.0,2022,89
Breshad Perriman,TAM,1,0,0,0,0,6.0,2022,89
Kenny Pickett,PIT,0,0,0,0,0,6.0,2022,89
Mitchell Trubisky,PIT,0,0,0,0,0,6.0,2022,89
Najee Harris,PIT,3,2,7,1,6,6.0,2022,89
Chase Claypool,PIT,7,7,96,1,26,6.0,2022,89
Diontae Johnson,PIT,7,5,28,0,9,6.0,2022,89
Jaylen Warren,PIT,0,0,0,0,0,6.0,2022,89
George Pickens,PIT,6,3,27,0,14,6.0,2022,89
Connor Heyward,PIT,3,2,49,0,45,6.0,2022,89
Zach Gentry,PIT,1,1,4,0,4,6.0,2022,89
Steven Sims,PIT,0,0,0,0,0,6.0,2022,89
