Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Zach Wilson,NYJ,10,18,110,0,0,2,11,41,73.8,6.0,2022,86
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Corey Davis,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,6.0,2022,86
Aaron Rodgers,GNB,26,41,246,1,0,4,36,35,88.1,6.0,2022,86
Jordan Love,GNB,2,4,8,0,0,0,0,8,56.2,6.0,2022,86
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Amari Rodgers,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Randall Cobb,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
Juwann Winfree,GNB,0,0,0,0,0,0,0,0,,6.0,2022,86
