Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Dion Dawkins,T,73,100%,0,0%,4,17%,0,Bills,6.0,2022,92
Ryan Bates,C,73,100%,0,0%,4,17%,0,Bills,6.0,2022,92
Rodger Saffold,G,73,100%,0,0%,3,13%,0,Bills,6.0,2022,92
Josh Allen,QB,73,100%,0,0%,0,0%,0,Bills,6.0,2022,92
Mitch Morse,C,73,100%,0,0%,0,0%,0,Bills,6.0,2022,92
Gabriel Davis,WR,68,93%,0,0%,0,0%,0,Bills,6.0,2022,92
Stefon Diggs,WR,64,88%,0,0%,0,0%,0,Bills,6.0,2022,92
Devin Singletary,RB,63,86%,0,0%,0,0%,0,Bills,6.0,2022,92
Dawson Knox,TE,62,85%,0,0%,0,0%,0,Bills,6.0,2022,92
David Quessenberry,G,42,58%,0,0%,4,17%,0,Bills,6.0,2022,92
Isaiah McKenzie,WR,37,51%,0,0%,4,17%,0,Bills,6.0,2022,92
Spencer Brown,T,31,42%,0,0%,1,4%,0,Bills,6.0,2022,92
Reggie Gilliam,FB,21,29%,0,0%,17,74%,0,Bills,6.0,2022,92
Khalil Shakir,WR,15,21%,0,0%,3,13%,0,Bills,6.0,2022,92
Quintin Morris,TE,12,16%,0,0%,17,74%,0,Bills,6.0,2022,92
James Cook,RB,10,14%,0,0%,0,0%,0,Bills,6.0,2022,92
Tommy Sweeney,TE,8,11%,0,0%,6,26%,0,Bills,6.0,2022,92
Isaiah Hodgins,WR,3,4%,0,0%,3,13%,0,Bills,6.0,2022,92
Bobby Hart,T,2,3%,0,0%,4,17%,0,Bills,6.0,2022,92
Taron Johnson,CB,0,0%,67,100%,11,48%,0,Bills,6.0,2022,92
Tremaine Edmunds,LB,0,0%,67,100%,6,26%,0,Bills,6.0,2022,92
Jordan Poyer,SS,0,0%,67,100%,6,26%,0,Bills,6.0,2022,92
Damar Hamlin,SS,0,0%,67,100%,5,22%,0,Bills,6.0,2022,92
Matt Milano,LB,0,0%,65,97%,1,4%,0,Bills,6.0,2022,92
Dane Jackson,CB,0,0%,55,82%,1,4%,0,Bills,6.0,2022,92
Von Miller,LB,0,0%,52,78%,0,0%,0,Bills,6.0,2022,92
Kaiir Elam,CB,0,0%,51,76%,1,4%,0,Bills,6.0,2022,92
Ed Oliver,DT,0,0%,42,63%,1,4%,0,Bills,6.0,2022,92
DaQuan Jones,DT,0,0%,37,55%,5,22%,0,Bills,6.0,2022,92
Gregory Rousseau,DE,0,0%,31,46%,5,22%,0,Bills,6.0,2022,92
Christian Benford,CB,0,0%,26,39%,1,4%,0,Bills,6.0,2022,92
Jordan Phillips,DE,0,0%,26,39%,0,0%,0,Bills,6.0,2022,92
Shaq Lawson,DE,0,0%,23,34%,1,4%,0,Bills,6.0,2022,92
A.J. Epenesa,DE,0,0%,19,28%,6,26%,0,Bills,6.0,2022,92
Tim Settle,DT,0,0%,17,25%,6,26%,0,Bills,6.0,2022,92
Siran Neal,CB,0,0%,12,18%,18,78%,0,Bills,6.0,2022,92
Boogie Basham,DE,0,0%,11,16%,2,9%,0,Bills,6.0,2022,92
Cameron Lewis,CB,0,0%,2,3%,12,52%,0,Bills,6.0,2022,92
Tyler Matakevich,LB,0,0%,0,0%,18,78%,0,Bills,6.0,2022,92
Tyrel Dodson,LB,0,0%,0,0%,18,78%,0,Bills,6.0,2022,92
Jaquan Johnson,FS,0,0%,0,0%,13,57%,0,Bills,6.0,2022,92
Terrel Bernard,LB,0,0%,0,0%,13,57%,0,Bills,6.0,2022,92
Tyler Bass,K,0,0%,0,0%,9,39%,0,Bills,6.0,2022,92
Taiwan Jones,RB,0,0%,0,0%,8,35%,0,Bills,6.0,2022,92
Sam Martin,P,0,0%,0,0%,6,26%,0,Bills,6.0,2022,92
Reid Ferguson,LS,0,0%,0,0%,6,26%,0,Bills,6.0,2022,92
Greg Van Roten,G,0,0%,0,0%,4,17%,0,Bills,6.0,2022,92
