Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,4.0,4.93,9.26,-5.15,0.76,-6.0,2.01,-10.35,10.18,8.06,-3.05,4.5,2.92,0.97,2.72,6.0,2022,88
Ravens,-4.0,6.0,-2.01,10.35,-10.18,-4.93,-9.26,5.15,-0.76,-8.06,-4.5,3.05,-0.97,-2.92,-2.72,6.0,2022,88
