Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Russell Wilson,DEN,0,0,0,0,0,6.0,2022,94
Latavius Murray,DEN,1,1,-2,0,-2,6.0,2022,94
Melvin Gordon,DEN,0,0,0,0,0,6.0,2022,94
Mike Boone,DEN,4,1,3,0,3,6.0,2022,94
Jerry Jeudy,DEN,7,3,54,0,37,6.0,2022,94
Greg Dulcich,DEN,3,2,44,1,39,6.0,2022,94
KJ Hamler,DEN,3,2,44,0,47,6.0,2022,94
Eric Tomlinson,DEN,1,1,16,0,16,6.0,2022,94
Courtland Sutton,DEN,3,2,14,0,9,6.0,2022,94
Kendall Hinton,DEN,1,1,8,0,8,6.0,2022,94
Andrew Beck,DEN,1,1,7,0,7,6.0,2022,94
Montrell Washington,DEN,1,1,0,0,0,6.0,2022,94
Justin Herbert,LAC,0,0,0,0,0,6.0,2022,94
Austin Ekeler,LAC,16,10,47,0,9,6.0,2022,94
Sony Michel,LAC,3,3,14,0,6,6.0,2022,94
Josh Palmer,LAC,12,9,57,0,14,6.0,2022,94
Donald Parham,LAC,3,3,53,0,24,6.0,2022,94
Gerald Everett,LAC,7,5,29,0,9,6.0,2022,94
DeAndre Carter,LAC,5,3,17,0,7,6.0,2022,94
Mike Williams,LAC,6,2,17,0,9,6.0,2022,94
Michael Bandy,LAC,2,1,4,0,4,6.0,2022,94
Zander Horvath,LAC,1,1,0,0,0,6.0,2022,94
