#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:07,WAS 23,3,1:51,-5,Punt,0,Commanders,6.0,2022,81
2,1,2:18,WAS 6,5,3:17,18,Punt,0,Commanders,6.0,2022,81
3,2,11:18,WAS 1,6,3:15,27,Punt,0,Commanders,6.0,2022,81
4,2,6:01,WAS 17,4,2:14,20,Punt,0,Commanders,6.0,2022,81
5,2,2:23,WAS 23,9,1:37,57,Field Goal,0,Commanders,6.0,2022,81
6,3,15:00,WAS 25,5,3:47,19,Punt,0,Commanders,6.0,2022,81
7,3,7:16,WAS 25,13,7:25,65,Field Goal,0,Commanders,6.0,2022,81
8,4,10:34,WAS 33,3,2:28,4,Punt,0,Commanders,6.0,2022,81
9,4,8:06,CHI 6,2,0:45,6,Touchdown,0,Commanders,6.0,2022,81
10,4,2:28,WAS 48,5,0:39,22,Missed FG,0,Commanders,6.0,2022,81
11,4,0:30,WAS 1,1,0:30,0,End of Game,0,Commanders,6.0,2022,81
