Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Kyler Murray,ARI,10,100,0,42,6.0,2022,91
Eno Benjamin,ARI,15,37,0,6,6.0,2022,91
Keaontay Ingram,ARI,3,7,0,7,6.0,2022,91
Zach Ertz,ARI,0,0,0,0,6.0,2022,91
Marquise Brown,ARI,0,0,0,0,6.0,2022,91
Rondale Moore,ARI,0,0,0,0,6.0,2022,91
A.J. Green,ARI,0,0,0,0,6.0,2022,91
Geno Smith,SEA,6,48,0,24,6.0,2022,91
Kenneth Walker III,SEA,21,97,1,34,6.0,2022,91
DeeJay Dallas,SEA,2,1,0,2,6.0,2022,91
Noah Fant,SEA,0,0,0,0,6.0,2022,91
D'Wayne Eskridge,SEA,0,0,0,0,6.0,2022,91
D.K. Metcalf,SEA,0,0,0,0,6.0,2022,91
Marquise Goodwin,SEA,0,0,0,0,6.0,2022,91
Tyler Lockett,SEA,0,0,0,0,6.0,2022,91
Will Dissly,SEA,0,0,0,0,6.0,2022,91
Colby Parkinson,SEA,0,0,0,0,6.0,2022,91
Michael Dickson,SEA,1,-10,0,-10,6.0,2022,91
