Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Cooper Rush,DAL,0,0,0,0,0,6.0,2022,93
Ezekiel Elliott,DAL,1,1,5,0,5,6.0,2022,93
Tony Pollard,DAL,3,2,8,0,8,6.0,2022,93
CeeDee Lamb,DAL,10,5,68,0,24,6.0,2022,93
Jake Ferguson,DAL,6,4,40,1,22,6.0,2022,93
Peyton Hendershot,DAL,5,2,22,0,11,6.0,2022,93
Michael Gallup,DAL,7,2,18,0,9,6.0,2022,93
Noah Brown,DAL,3,1,10,0,10,6.0,2022,93
Sean McKeon,DAL,1,1,10,0,10,6.0,2022,93
KaVontae Turpin,DAL,1,0,0,0,0,6.0,2022,93
Jalen Hurts,PHI,0,0,0,0,0,6.0,2022,93
Miles Sanders,PHI,1,1,1,0,1,6.0,2022,93
Kenneth Gainwell,PHI,0,0,0,0,0,6.0,2022,93
Boston Scott,PHI,0,0,0,0,0,6.0,2022,93
A.J. Brown,PHI,8,5,67,1,22,6.0,2022,93
DeVonta Smith,PHI,5,5,44,1,13,6.0,2022,93
Dallas Goedert,PHI,6,2,22,0,14,6.0,2022,93
Jack Stoll,PHI,1,1,21,0,21,6.0,2022,93
Quez Watkins,PHI,1,1,0,0,0,6.0,2022,93
