Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Cooper Rush,DAL,0,0,0,0,6.0,2022,93
Ezekiel Elliott,DAL,13,81,1,14,6.0,2022,93
Tony Pollard,DAL,11,44,0,15,6.0,2022,93
CeeDee Lamb,DAL,2,9,0,8,6.0,2022,93
Jake Ferguson,DAL,0,0,0,0,6.0,2022,93
Peyton Hendershot,DAL,0,0,0,0,6.0,2022,93
Michael Gallup,DAL,0,0,0,0,6.0,2022,93
Noah Brown,DAL,0,0,0,0,6.0,2022,93
Sean McKeon,DAL,0,0,0,0,6.0,2022,93
KaVontae Turpin,DAL,0,0,0,0,6.0,2022,93
Jalen Hurts,PHI,9,27,0,12,6.0,2022,93
Miles Sanders,PHI,18,71,1,13,6.0,2022,93
Kenneth Gainwell,PHI,5,25,0,9,6.0,2022,93
Boston Scott,PHI,6,16,0,8,6.0,2022,93
A.J. Brown,PHI,0,0,0,0,6.0,2022,93
DeVonta Smith,PHI,0,0,0,0,6.0,2022,93
Dallas Goedert,PHI,0,0,0,0,6.0,2022,93
Jack Stoll,PHI,0,0,0,0,6.0,2022,93
Quez Watkins,PHI,1,-3,0,-3,6.0,2022,93
