Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Wylie,G,67,100%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Creed Humphrey,C,67,100%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Orlando Brown Jr.,T,67,100%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Trey Smith,G,67,100%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Patrick Mahomes,QB,67,100%,0,0%,0,0%,1,Chiefs,6.0,2022,92
Joe Thuney,G,67,100%,0,0%,0,0%,1,Chiefs,6.0,2022,92
JuJu Smith-Schuster,WR,59,88%,0,0%,0,0%,1,Chiefs,6.0,2022,92
Marquez Valdes-Scantling,WR,55,82%,0,0%,0,0%,1,Chiefs,6.0,2022,92
Travis Kelce,TE,52,78%,0,0%,0,0%,1,Chiefs,6.0,2022,92
Mecole Hardman,WR,30,45%,0,0%,1,4%,1,Chiefs,6.0,2022,92
Jerick McKinnon,RB,29,43%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Noah Gray,TE,28,42%,0,0%,15,65%,1,Chiefs,6.0,2022,92
Clyde Edwards-Helaire,RB,28,42%,0,0%,0,0%,1,Chiefs,6.0,2022,92
Skyy Moore,WR,20,30%,0,0%,1,4%,1,Chiefs,6.0,2022,92
Jody Fortson,TE,14,21%,0,0%,11,48%,1,Chiefs,6.0,2022,92
Isiah Pacheco,RB,10,15%,0,0%,8,35%,1,Chiefs,6.0,2022,92
Justin Watson,WR,7,10%,0,0%,1,4%,1,Chiefs,6.0,2022,92
Michael Burton,FB,3,4%,0,0%,12,52%,1,Chiefs,6.0,2022,92
Nick Bolton,LB,0,0%,73,100%,4,17%,1,Chiefs,6.0,2022,92
L'Jarius Sneed,CB,0,0%,73,100%,2,9%,1,Chiefs,6.0,2022,92
Juan Thornhill,FS,0,0%,73,100%,0,0%,1,Chiefs,6.0,2022,92
Justin Reid,SS,0,0%,72,99%,4,17%,1,Chiefs,6.0,2022,92
Jaylen Watson,CB,0,0%,72,99%,4,17%,1,Chiefs,6.0,2022,92
Chris Jones,DT,0,0%,70,96%,0,0%,1,Chiefs,6.0,2022,92
Frank Clark,DE,0,0%,61,84%,0,0%,1,Chiefs,6.0,2022,92
Darius Harris,LB,0,0%,56,77%,4,17%,1,Chiefs,6.0,2022,92
Joshua Williams,CB,0,0%,55,75%,6,26%,1,Chiefs,6.0,2022,92
George Karlaftis III,DE,0,0%,41,56%,4,17%,1,Chiefs,6.0,2022,92
Khalen Saunders,DT,0,0%,29,40%,4,17%,1,Chiefs,6.0,2022,92
Derrick Nnadi,DT,0,0%,27,37%,4,17%,1,Chiefs,6.0,2022,92
Carlos Dunlap,LB,0,0%,27,37%,0,0%,1,Chiefs,6.0,2022,92
Michael Danna,DE,0,0%,25,34%,2,9%,1,Chiefs,6.0,2022,92
Leo Chenal,LB,0,0%,20,27%,6,26%,1,Chiefs,6.0,2022,92
Deon Bush,SS,0,0%,18,25%,18,79%,1,Chiefs,6.0,2022,92
Malik Herring,DE,0,0%,10,14%,1,4%,1,Chiefs,6.0,2022,92
Dicaprio Bootle,CB,0,0%,1,1%,7,31%,1,Chiefs,6.0,2022,92
Chris Lammons,CB,0,0%,0,0%,18,79%,1,Chiefs,6.0,2022,92
Cole Christiansen,LB,0,0%,0,0%,18,79%,1,Chiefs,6.0,2022,92
Zayne Anderson,CB,0,0%,0,0%,14,61%,1,Chiefs,6.0,2022,92
Jack Cochrane,LB,0,0%,0,0%,14,61%,1,Chiefs,6.0,2022,92
Harrison Butker,K,0,0%,0,0%,9,39%,1,Chiefs,6.0,2022,92
Tommy Townsend,P,0,0%,0,0%,8,35%,1,Chiefs,6.0,2022,92
James Winchester,LS,0,0%,0,0%,8,35%,1,Chiefs,6.0,2022,92
Prince Tega Wanogho,T,0,0%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Geron Christian,T,0,0%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Nick Allegretti,G,0,0%,0,0%,5,22%,1,Chiefs,6.0,2022,92
Nazeeh Johnson,DB,0,0%,0,0%,4,17%,1,Chiefs,6.0,2022,92
