Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Robert Hunt,G,78,100%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Greg Little,T,78,100%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Liam Eichenberg,T,78,100%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Connor Williams,G,78,100%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Brandon Shell,T,78,100%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Jaylen Waddle,WR,62,79%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Tyreek Hill,WR,60,77%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Teddy Bridgewater,QB,54,69%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Trent Sherfield,WR,52,67%,0,0%,18,58%,1,Dolphins,6.0,2022,87
Mike Gesicki,TE,50,64%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Raheem Mostert,RB,48,62%,0,0%,4,13%,1,Dolphins,6.0,2022,87
Chase Edmonds,RB,31,40%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Alec Ingold,FB,26,33%,0,0%,11,36%,1,Dolphins,6.0,2022,87
Skylar Thompson,QB,24,31%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Hunter Long,TE,21,27%,0,0%,14,45%,1,Dolphins,6.0,2022,87
River Cracraft,WR,17,22%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Cedrick Wilson Jr.,WR,15,19%,0,0%,0,0%,1,Dolphins,6.0,2022,87
Tanner Conner,WR,8,10%,0,0%,19,62%,1,Dolphins,6.0,2022,87
Jevon Holland,FS,0,0%,52,100%,11,36%,1,Dolphins,6.0,2022,87
Jerome Baker,LB,0,0%,52,100%,0,0%,1,Dolphins,6.0,2022,87
Xavien Howard,CB,0,0%,52,100%,0,0%,1,Dolphins,6.0,2022,87
Christian Wilkins,DT,0,0%,49,94%,12,39%,1,Dolphins,6.0,2022,87
Brandon Jones,SS,0,0%,48,92%,3,10%,1,Dolphins,6.0,2022,87
Raekwon Davis,NT,0,0%,40,77%,8,26%,1,Dolphins,6.0,2022,87
Elandon Roberts,LB,0,0%,39,75%,3,10%,1,Dolphins,6.0,2022,87
Zach Sieler,DT,0,0%,38,73%,12,39%,1,Dolphins,6.0,2022,87
Jaelan Phillips,LB,0,0%,38,73%,5,16%,1,Dolphins,6.0,2022,87
Emmanuel Ogbah,DE,0,0%,36,69%,3,10%,1,Dolphins,6.0,2022,87
Noah Igbinoghene,CB,0,0%,31,60%,5,16%,1,Dolphins,6.0,2022,87
Melvin Ingram,LB,0,0%,24,46%,1,3%,1,Dolphins,6.0,2022,87
Andrew Van Ginkel,LB,0,0%,20,38%,27,88%,1,Dolphins,6.0,2022,87
Justin Bethel,FS,0,0%,13,25%,28,91%,1,Dolphins,6.0,2022,87
Nik Needham,CB,0,0%,13,25%,0,0%,1,Dolphins,6.0,2022,87
Keion Crossen,CB,0,0%,12,23%,11,36%,1,Dolphins,6.0,2022,87
Eric Rowe,SS,0,0%,11,21%,0,0%,1,Dolphins,6.0,2022,87
Channing Tindall,LB,0,0%,2,4%,8,26%,1,Dolphins,6.0,2022,87
Duke Riley,LB,0,0%,1,2%,28,91%,1,Dolphins,6.0,2022,87
Trey Flowers,LB,0,0%,1,2%,0,0%,1,Dolphins,6.0,2022,87
Clayton Fejedelem,SS,0,0%,0,0%,22,71%,1,Dolphins,6.0,2022,87
Elijah Campbell,CB,0,0%,0,0%,20,65%,1,Dolphins,6.0,2022,87
Samuel Eguavoen,LB,0,0%,0,0%,19,62%,1,Dolphins,6.0,2022,87
Thomas Morstead,P,0,0%,0,0%,10,32%,1,Dolphins,6.0,2022,87
Blake Ferguson,LS,0,0%,0,0%,10,32%,1,Dolphins,6.0,2022,87
Jason Sanders,K,0,0%,0,0%,7,23%,1,Dolphins,6.0,2022,87
Michael Deiter,C,0,0%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Robert Jones,G,0,0%,0,0%,3,10%,1,Dolphins,6.0,2022,87
Salvon Ahmed,RB,0,0%,0,0%,2,6%,1,Dolphins,6.0,2022,87
