Player,Pos,home_team,team,week,year,game_id
Marcus Mariota,QB,1,Falcons,6.0,2022,82
Tyler Allgeier,RB,1,Falcons,6.0,2022,82
Avery Williams,RB,1,Falcons,6.0,2022,82
Olamide Zaccheaus,WR,1,Falcons,6.0,2022,82
Drake London,WR,1,Falcons,6.0,2022,82
Kyle Pitts,TE,1,Falcons,6.0,2022,82
Drew Dalman,OL,1,Falcons,6.0,2022,82
Elijah Wilkinson,T,1,Falcons,6.0,2022,82
Kaleb McGary,T,1,Falcons,6.0,2022,82
Jake Matthews,T,1,Falcons,6.0,2022,82
Chris Lindstrom,G,1,Falcons,6.0,2022,82
Abdullah Anderson,DL,1,Falcons,6.0,2022,82
Ta'Quon Graham,DL,1,Falcons,6.0,2022,82
Grady Jarrett,DT,1,Falcons,6.0,2022,82
Arnold Ebiketie,OLB,1,Falcons,6.0,2022,82
Rashaan Evans,LB,1,Falcons,6.0,2022,82
Lorenzo Carter,LB,1,Falcons,6.0,2022,82
Troy Andersen,LB,1,Falcons,6.0,2022,82
Casey Hayward,CB,1,Falcons,6.0,2022,82
AJ Terrell,CB,1,Falcons,6.0,2022,82
Jaylinn Hawkins,SS,1,Falcons,6.0,2022,82
Richie Grant,S,1,Falcons,6.0,2022,82
