Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Chuck Clark,BAL,0,3,3,100.0%,23.0,7.7,7.7,0.0,98.6,3.3,10.0,13.0,1,1,0,0.0,1,6,0,0.0%,6.0,2022,88
Damarion Williams,BAL,0,4,3,75.0%,40.0,13.3,10.0,1.0,145.8,10.8,31.0,9.0,1,0,0,0.0,0,3,0,0.0%,6.0,2022,88
Marcus Peters,BAL,0,7,3,42.9%,32.0,10.7,4.6,0.0,56.8,8.7,14.0,18.0,1,0,0,0.0,0,1,1,50.0%,6.0,2022,88
Josh Bynes,BAL,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,0.5,1.0,13.0,3,0,0,0.0,0,5,0,0.0%,6.0,2022,88
Geno Stone,BAL,0,3,2,66.7%,13.0,6.5,4.3,0.0,75.7,3.0,3.0,10.0,0,0,0,0.0,0,6,0,0.0%,6.0,2022,88
Malik Harrison,BAL,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,3.5,7.0,5.0,1,0,0,0.0,0,5,0,0.0%,6.0,2022,88
Marlon Humphrey,BAL,0,3,2,66.7%,26.0,13.0,8.7,1.0,133.3,12.7,25.0,1.0,0,0,0,0.0,0,1,0,0.0%,6.0,2022,88
Odafe Oweh,BAL,0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,-0.5,-1.0,10.0,0,0,0,0.0,0,2,0,0.0%,6.0,2022,88
Patrick Queen,BAL,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,2.0,2.0,2.0,4,0,0,1.0,1,7,0,0.0%,6.0,2022,88
Kyle Hamilton,BAL,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,7.0,7.0,8.0,0,0,0,0.0,0,2,0,0.0%,6.0,2022,88
Brandon Stephens,BAL,0,2,1,50.0%,15.0,15.0,7.5,0.0,75.0,9.5,13.0,2.0,0,0,0,0.0,0,2,0,0.0%,6.0,2022,88
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,6.0,2022,88
Travis Jones,BAL,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,6.0,2022,88
Nnamdi Madubuike,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,6.0,2022,88
Ar'Darius Washington,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,6.0,2022,88
Xavier McKinney,NYG,0,7,5,71.4%,72.0,14.4,10.3,1.0,144.0,11.4,53.0,19.0,2,0,0,0.0,0,9,0,0.0%,6.0,2022,88
Fabian Moreau,NYG,0,8,5,62.5%,48.0,9.6,6.0,1.0,118.7,10.6,39.0,9.0,0,0,0,0.0,0,8,0,0.0%,6.0,2022,88
Dane Belton,NYG,0,5,4,80.0%,49.0,12.3,9.8,0.0,107.5,15.2,36.0,13.0,2,0,0,0.0,0,6,1,14.3%,6.0,2022,88
Jaylon Smith,NYG,0,4,4,100.0%,60.0,15.0,15.0,0.0,118.7,9.3,37.0,23.0,2,0,0,0.0,0,3,0,0.0%,6.0,2022,88
Julian Love,NYG,1,9,3,33.3%,42.0,14.0,4.7,0.0,9.7,10.9,32.0,10.0,0,0,0,0.0,0,5,1,16.7%,6.0,2022,88
Kayvon Thibodeaux,NYG,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,11.0,11.0,4.0,2,0,0,1.0,1,3,0,0.0%,6.0,2022,88
Tae Crowder,NYG,0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,3.5,7.0,12.0,1,1,0,0.0,1,3,0,0.0%,6.0,2022,88
Adoree' Jackson,NYG,0,4,1,25.0%,4.0,4.0,1.0,0.0,39.6,9.3,2.0,2.0,0,0,0,0.0,0,4,1,20.0%,6.0,2022,88
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%,6.0,2022,88
Jamie Gillan,NYG,0,0,0,,,,,,,,,,2,1,0,0.0,1,0,0,,6.0,2022,88
Jihad Ward,NYG,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%,6.0,2022,88
Oshane Ximines,NYG,0,1,0,0.0%,,,0.0,,39.6,4.0,,,1,0,0,0.0,0,1,0,0.0%,6.0,2022,88
