#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:46,SFO 28,3,1:48,6,Punt,0,49ers,6.0,2022,82
2,1,2:59,SFO 11,3,1:33,10,Fumble,0,49ers,6.0,2022,82
3,1,1:26,SFO 21,8,4:52,79,Touchdown,0,49ers,6.0,2022,82
4,2,9:16,ATL 32,4,2:09,32,Touchdown,0,49ers,6.0,2022,82
5,2,0:57,SFO 25,5,0:57,27,Interception,0,49ers,6.0,2022,82
6,3,15:00,SFO 30,3,1:08,5,Punt,0,49ers,6.0,2022,82
7,3,8:40,SFO 25,5,2:01,19,Punt,0,49ers,6.0,2022,82
8,3,2:40,SFO 20,6,2:55,27,Interception,0,49ers,6.0,2022,82
9,4,10:42,SFO 1,16,8:08,80,Downs,0,49ers,6.0,2022,82
10,4,1:04,SFO 19,4,1:04,51,End of Game,0,49ers,6.0,2022,82
