Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Justin Jefferson,MIN,8,6,107,0,3.0,37,6.2,70,11.7,5.1,0,,0,0.0,0,116.7,6.0,2022,87
Irv Smith Jr.,MIN,4,4,7,1,1.0,-2,-0.5,9,2.3,-0.5,0,,0,0.0,0,118.7,6.0,2022,87
Adam Thielen,MIN,8,4,36,1,3.0,28,7.0,8,2.0,11.1,0,,0,0.0,0,102.1,6.0,2022,87
K.J. Osborn,MIN,5,3,18,0,,13,4.3,5,1.7,4.6,0,,0,0.0,0,67.1,6.0,2022,87
Johnny Mundt,MIN,2,2,1,0,,-2,-1.0,3,1.5,-1.0,0,,0,0.0,0,79.2,6.0,2022,87
Dalvin Cook,MIN,1,1,6,0,0.0,2,2.0,4,4.0,2.0,0,,0,0.0,0,91.7,6.0,2022,87
Tyreek Hill,MIA,15,12,177,0,9.0,107,8.9,70,5.8,12.1,0,,1,6.7,0,115.8,6.0,2022,87
Mike Gesicki,MIA,7,6,69,2,6.0,47,7.8,22,3.7,10.9,0,,0,0.0,0,147.3,6.0,2022,87
Jaylen Waddle,MIA,10,6,129,0,3.0,62,10.3,67,11.2,11.1,0,,1,10.0,1,64.6,6.0,2022,87
Chase Edmonds,MIA,2,2,28,0,,8,4.0,20,10.0,4.0,1,2.0,0,0.0,0,118.7,6.0,2022,87
Alec Ingold,MIA,2,2,10,0,0.0,5,2.5,5,2.5,2.5,0,,0,0.0,0,87.5,6.0,2022,87
Raheem Mostert,MIA,2,1,-1,0,0.0,-1,-1.0,0,0.0,2.0,0,,0,0.0,0,56.2,6.0,2022,87
Trent Sherfield,MIA,4,1,6,0,,6,6.0,0,0.0,6.3,0,,0,0.0,1,0.0,6.0,2022,87
Tanner Conner,MIA,2,0,0,0,,0,,0,,6.0,0,,1,50.0,0,39.6,6.0,2022,87
River Cracraft,MIA,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6,6.0,2022,87
