Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Tua Tagovailoa,MIA,0,0,0,0,0,4.0,2023,51
De'Von Achane,MIA,5,3,19,0,7,4.0,2023,51
Tyreek Hill,MIA,5,3,58,0,20,4.0,2023,51
Braxton Berrios,MIA,6,6,43,1,15,4.0,2023,51
Raheem Mostert,MIA,5,3,36,0,22,4.0,2023,51
Jaylen Waddle,MIA,5,4,46,0,17,4.0,2023,51
Durham Smythe,MIA,4,4,41,0,22,4.0,2023,51
Alec Ingold,MIA,1,1,23,0,23,4.0,2023,51
Cedrick Wilson Jr.,MIA,2,1,16,0,16,4.0,2023,51
Robbie Chosen,MIA,1,0,0,0,0,4.0,2023,51
Josh Allen,BUF,0,0,0,0,0,4.0,2023,51
Latavius Murray,BUF,2,2,24,0,22,4.0,2023,51
James Cook,BUF,1,1,48,0,48,4.0,2023,51
Damien Harris,BUF,0,0,0,0,0,4.0,2023,51
Stefon Diggs,BUF,7,6,120,3,55,4.0,2023,51
Gabriel Davis,BUF,3,3,61,1,34,4.0,2023,51
Dalton Kincaid,BUF,5,4,27,0,9,4.0,2023,51
Trent Sherfield,BUF,3,2,18,0,9,4.0,2023,51
Dawson Knox,BUF,1,1,12,0,12,4.0,2023,51
Deonte Harty,BUF,2,2,10,0,7,4.0,2023,51
Khalil Shakir,BUF,1,0,0,0,0,4.0,2023,51
Kyle Allen,BUF,0,0,0,0,0,4.0,2023,51
