Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Michael Wilson,ARI,7,7,76,2,4.0,61,8.7,15,2.1,8.7,0,,0,0.0,0,151.5,4.0,2023,61
Marquise Brown,ARI,10,7,96,0,5.0,64,9.1,32,4.6,14.4,0,,0,0.0,0,100.4,4.0,2023,61
Zach Ertz,ARI,10,6,53,0,2.0,47,7.8,6,1.0,10.2,0,,1,10.0,0,74.2,4.0,2023,61
Emari Demercado,ARI,4,3,21,0,1.0,2,0.7,19,6.3,1.3,0,,1,25.0,0,86.5,4.0,2023,61
Zach Pascal,ARI,4,3,10,0,1.0,10,3.3,0,0.0,6.3,0,,1,25.0,0,77.1,4.0,2023,61
James Conner,ARI,2,1,4,0,0.0,-2,-2.0,6,6.0,1.0,0,,0,0.0,0,56.2,4.0,2023,61
Trey McBride,ARI,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5,4.0,2023,61
Geoff Swaim,ARI,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6,4.0,2023,61
Rondale Moore,ARI,2,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6,4.0,2023,61
Christian McCaffrey,SFO,8,7,71,1,7.0,15,2.1,56,8.0,2.1,0,,0,0.0,0,143.2,4.0,2023,61
Brandon Aiyuk,SFO,6,6,148,0,6.0,129,21.5,19,3.2,21.5,0,,0,0.0,0,118.7,4.0,2023,61
Ray-Ray McCloud,SFO,2,2,22,0,2.0,17,8.5,5,2.5,8.5,0,,0,0.0,0,112.5,4.0,2023,61
Jordan Mason,SFO,1,1,13,0,1.0,6,6.0,7,7.0,6.0,0,,0,0.0,0,118.7,4.0,2023,61
Willie Snead,SFO,1,1,9,0,,6,6.0,3,3.0,6.0,0,,0,0.0,0,104.2,4.0,2023,61
George Kittle,SFO,1,1,9,0,1.0,4,4.0,5,5.0,4.0,0,,0,0.0,0,104.2,4.0,2023,61
Kyle Juszczyk,SFO,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,4.0,2023,61
Ronnie Bell,SFO,1,1,7,0,,-2,-2.0,9,9.0,-2.0,0,,0,0.0,0,95.8,4.0,2023,61
