Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Baker Mayfield,TAM,0,0,4.0,2023,58
Chris Godwin,TAM,0,0,4.0,2023,58
Rachaad White,TAM,0,0,4.0,2023,58
Ke'Shawn Vaughn,TAM,0,0,4.0,2023,58
Deven Thompkins,TAM,0,0,4.0,2023,58
Mike Evans,TAM,0,0,4.0,2023,58
Cade Otton,TAM,0,0,4.0,2023,58
Trey Palmer,TAM,0,0,4.0,2023,58
Rakim Jarrett,TAM,0,0,4.0,2023,58
Derek Carr,NOR,1,1,4.0,2023,58
Taysom Hill,NOR,0,0,4.0,2023,58
Jameis Winston,NOR,0,0,4.0,2023,58
Alvin Kamara,NOR,0,0,4.0,2023,58
Adam Prentice,NOR,1,1,4.0,2023,58
Kendre Miller,NOR,0,0,4.0,2023,58
Michael Thomas,NOR,0,0,4.0,2023,58
Rashid Shaheed,NOR,0,0,4.0,2023,58
Chris Olave,NOR,0,0,4.0,2023,58
Lynn Bowden Jr.,NOR,0,0,4.0,2023,58
