0,1,week,year,game_id
Won Toss,Colts (deferred),4.0,2023,56
Won OT Toss,Rams,4.0,2023,56
Roof,retractable roof (closed),4.0,2023,56
Surface,fieldturf,4.0,2023,56
Duration,3:19,4.0,2023,56
Attendance,65337,4.0,2023,56
Vegas Line,Los Angeles Rams -1.0,4.0,2023,56
Over/Under,44.5 (over),4.0,2023,56
