Player,Pos,home_team,team,week,year,game_id
Dorian Thompson-Robinson,QB,1,Browns,4.0,2023,55
Jerome Ford,RB,1,Browns,4.0,2023,55
Amari Cooper,WR,1,Browns,4.0,2023,55
Donovan Peoples-Jones,WR,1,Browns,4.0,2023,55
Elijah Moore,WR,1,Browns,4.0,2023,55
David Njoku,TE,1,Browns,4.0,2023,55
Jedrick Wills Jr.,T,1,Browns,4.0,2023,55
Dawand Jones,T,1,Browns,4.0,2023,55
Wyatt Teller,G,1,Browns,4.0,2023,55
Joel Bitonio,G,1,Browns,4.0,2023,55
Ethan Pocic,C,1,Browns,4.0,2023,55
Myles Garrett,DE,1,Browns,4.0,2023,55
Za'Darius Smith,DE,1,Browns,4.0,2023,55
Jordan Elliott,DT,1,Browns,4.0,2023,55
Dalvin Tomlinson,DT,1,Browns,4.0,2023,55
Jeremiah Owusu-Koramoah,LB,1,Browns,4.0,2023,55
Anthony Walker,LB,1,Browns,4.0,2023,55
Greg Newsome II,CB,1,Browns,4.0,2023,55
Denzel Ward,CB,1,Browns,4.0,2023,55
Rodney McLeod,S,1,Browns,4.0,2023,55
Grant Delpit,S,1,Browns,4.0,2023,55
Juan Thornhill,S,1,Browns,4.0,2023,55
