Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Raiders,-7.0,-8.27,-7.02,0.08,-15.13,-4.86,-3.21,-1.65,1.57,6.07,-1.55,3.84,5.46,-1.09,-0.59,4.0,2023,60
Chargers,7.0,4.86,3.21,1.65,-1.57,8.27,7.02,-0.08,15.13,-6.07,-3.84,1.55,1.09,-5.46,0.59,4.0,2023,60
