Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jaylen Warren,PIT,6,6,26,0,1.0,-15,-2.5,41,6.8,-2.5,0,,0,0.0,0,84.7,4.0,2023,57
Calvin Austin III,PIT,5,3,24,0,1.0,17,5.7,7,2.3,15.4,0,,0,0.0,1,32.5,4.0,2023,57
Pat Freiermuth,PIT,4,3,7,0,,-5,-1.7,12,4.0,1.5,1,3.0,0,0.0,0,77.1,4.0,2023,57
George Pickens,PIT,7,3,25,0,,22,7.3,3,1.0,8.9,0,,0,0.0,0,52.7,4.0,2023,57
Najee Harris,PIT,2,1,32,0,1.0,11,11.0,21,21.0,14.0,2,0.5,0,0.0,0,95.8,4.0,2023,57
Allen Robinson,PIT,2,1,8,0,,7,7.0,1,1.0,5.5,0,,0,0.0,0,60.4,4.0,2023,57
Darnell Washington,PIT,1,1,10,0,1.0,1,1.0,9,9.0,1.0,0,,0,0.0,0,108.3,4.0,2023,57
Nico Collins,HOU,9,7,168,2,7.0,77,11.0,91,13.0,10.4,3,2.3,0,0.0,0,158.3,4.0,2023,57
Dalton Schultz,HOU,3,3,42,1,2.0,26,8.7,16,5.3,8.7,1,3.0,0,0.0,0,158.3,4.0,2023,57
Robert Woods,HOU,6,3,26,0,1.0,26,8.7,0,0.0,8.5,0,,0,0.0,0,61.8,4.0,2023,57
Tank Dell,HOU,3,1,16,0,1.0,3,3.0,13,13.0,10.3,0,,0,0.0,0,52.1,4.0,2023,57
John Metchie,HOU,2,1,22,0,1.0,13,13.0,9,9.0,15.0,1,1.0,1,50.0,0,89.6,4.0,2023,57
Dameon Pierce,HOU,2,1,27,0,1.0,-3,-3.0,30,30.0,-2.5,0,,0,0.0,0,95.8,4.0,2023,57
Devin Singletary,HOU,1,1,11,0,1.0,-3,-3.0,14,14.0,-3.0,0,,0,0.0,0,112.5,4.0,2023,57
Andrew Beck,HOU,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6,4.0,2023,57
