#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:52,NWE 25,8,4:11,64,Field Goal,0,Patriots,4.0,2023,62
2,1,1:30,NWE 25,7,2:47,34,Downs,0,Patriots,4.0,2023,62
3,2,11:54,NWE 10,2,0:45,-2,Fumble,0,Patriots,4.0,2023,62
4,2,11:09,NWE 25,3,1:33,4,Punt,0,Patriots,4.0,2023,62
5,2,4:03,NWE 25,8,3:09,27,Interception,0,Patriots,4.0,2023,62
6,2,0:54,NWE 25,3,0:38,2,Punt,0,Patriots,4.0,2023,62
7,3,15:00,NWE 25,7,3:17,35,Interception,0,Patriots,4.0,2023,62
8,3,7:42,NWE 25,3,1:34,4,Punt,0,Patriots,4.0,2023,62
9,3,3:41,NWE 31,6,2:51,12,Punt,0,Patriots,4.0,2023,62
10,4,12:30,NWE 15,3,1:31,6,Punt,0,Patriots,4.0,2023,62
11,4,6:38,NWE 25,7,2:35,42,Missed FG,0,Patriots,4.0,2023,62
